etime(s)	ex	ey	tx	ty	dx	dy	ds
0.000000	274.317006	306.585273	254.812778	263.880612	-19.504228	-42.704661	46.947875
0.040000	272.026857	304.692265	243.263252	261.551694	-28.763605	-43.140571	51.850302
0.080000	267.274205	297.227906	244.397592	254.394036	-22.876614	-42.833870	48.560064
0.120000	266.534127	280.651123	250.498707	251.775885	-16.035420	-28.875237	33.028988
0.160000	259.314632	269.074218	253.204958	253.865200	-6.109674	-15.209018	16.390312
0.200000	255.549705	269.940699	246.000487	253.104650	-9.549218	-16.836048	19.355622
0.240000	253.073819	273.176184	232.558865	252.916597	-20.514954	-20.259587	28.832520
0.280000	250.977075	278.556066	223.619624	254.269316	-27.357451	-24.286750	36.582460
0.320000	248.144239	286.300743	222.431217	254.802268	-25.713022	-31.498475	40.660957
0.360000	242.611772	285.972596	224.517844	257.120982	-18.093928	-28.851614	34.055923
0.400000	242.444628	285.743212	225.794680	257.106851	-16.649948	-28.636361	33.124944
0.440000	245.065285	284.295721	226.676191	252.827658	-18.389093	-31.468063	36.447191
0.480000	249.115608	300.571862	223.636873	250.633832	-25.478735	-49.938031	56.062223
0.520000	242.474569	262.505671	224.267582	245.569402	-18.206987	-16.936269	24.866275
0.560000	253.780064	243.840096	231.818479	241.204966	-21.961586	-2.635130	22.119113
0.600000	244.961798	245.801537	237.748958	243.434850	-7.212840	-2.366686	7.591196
0.640000	225.409642	239.021801	240.128172	242.666119	14.718531	3.644318	15.162988
0.680000	233.226662	257.773542	240.688521	242.138053	7.461858	-15.635489	17.324776
0.720000	237.235443	265.122943	240.376859	240.935440	3.141417	-24.187503	24.390649
0.760000	241.007268	271.482409	237.803131	239.511378	-3.204137	-31.971030	32.131189
0.800000	243.461954	273.292205	236.196461	236.451445	-7.265493	-36.840761	37.550353
0.840000	247.652813	280.895500	235.154868	232.253629	-12.497946	-48.641871	50.221811
0.880000	247.137011	281.613262	237.701443	248.404073	-9.435568	-33.209189	34.523618
0.920000	245.811830	276.879538	238.624797	251.251757	-7.187033	-25.627781	26.616473
0.960000	246.990217	275.243969	240.230645	249.167472	-6.759572	-26.076497	26.938365
1.000000	245.256866	273.787174	240.305598	251.384884	-4.951268	-22.402290	22.942921
1.040000	245.539568	275.569755	233.531594	250.523912	-12.007973	-25.045844	27.775632
1.080000	243.202398	272.571449	231.378387	247.642233	-11.824011	-24.929216	27.591177
1.120000	240.541727	265.787017	230.852367	240.265629	-9.689361	-25.521387	27.298808
1.160000	243.212184	262.525931	231.005919	236.204959	-12.206264	-26.320972	29.013556
1.200000	246.654301	265.429165	228.996034	239.181103	-17.658267	-26.248062	31.635030
1.240000	241.524444	264.613299	223.291127	242.176493	-18.233317	-22.436806	28.911315
1.280000	230.034552	262.841025	208.322098	242.742811	-21.712453	-20.098213	29.586632
1.320000	218.442236	263.496036	202.348231	242.954069	-16.094005	-20.541967	26.095774
1.360000	210.089626	262.107895	192.394471	241.479445	-17.695155	-20.628450	27.178143
1.400000	208.531980	262.151031	168.014169	239.394438	-40.517811	-22.756592	46.471018
1.440000	202.950810	253.651537	184.730146	232.414912	-18.220664	-21.236625	27.981902
1.480000	187.362226	225.167946	188.931317	229.396290	1.569091	4.228344	4.510093
1.520000	186.682336	224.946636	189.421260	229.910916	2.738925	4.964280	5.669725
1.560000	192.542039	227.144517	191.662427	234.712229	-0.879612	7.567711	7.618660
1.600000	205.955197	235.139856	202.212556	240.831125	-3.742641	5.691269	6.811600
1.640000	213.544580	244.557950	208.256844	237.973973	-5.287736	-6.583977	8.444460
1.680000	221.270925	258.234988	208.629390	232.703191	-12.641535	-25.531797	28.490017
1.720000	225.294471	266.721568	216.339272	230.740655	-8.955199	-35.980913	37.078588
1.760000	228.080331	268.435013	217.246473	230.148226	-10.833859	-38.286787	39.790081
