etime(s)	ex	ey	tx	ty	dx	dy	ds
0.000000	627.007023	452.413823	610.622498	404.683881	-16.384525	-47.729942	50.463849
0.033333	628.368867	450.851231	611.461909	404.016555	-16.906958	-46.834676	49.792892
0.066667	628.635112	450.741339	611.985461	403.603503	-16.649650	-47.137837	49.991864
0.100000	628.599865	450.482413	611.938560	403.405766	-16.661305	-47.076647	49.938060
0.133333	628.639820	451.092052	612.188531	403.611716	-16.451289	-47.480336	50.249649
0.166667	628.074785	449.606943	611.477010	403.270168	-16.597775	-46.336775	49.219740
0.200000	627.588336	450.362002	610.675812	403.103884	-16.912524	-47.258118	50.193258
0.233333	628.330964	450.919634	610.914872	403.679897	-17.416092	-47.239736	50.347919
0.266667	627.470774	452.657875	610.538866	403.637152	-16.931908	-49.020723	51.862518
0.300000	626.563976	453.192674	610.364260	403.801918	-16.199716	-49.390756	51.979588
0.333333	626.048261	453.922646	610.624306	404.803562	-15.423955	-49.119084	51.483811
0.366667	625.695854	454.842515	609.608840	405.469596	-16.087014	-49.372919	51.927615
0.400000	625.531775	455.333227	609.350629	406.573504	-16.181146	-48.759723	51.374508
0.433333	625.265426	455.930407	609.654790	407.350025	-15.610636	-48.580382	51.026909
0.466667	625.707598	455.769720	609.446344	407.021961	-16.261255	-48.747759	51.388446
0.500000	626.307594	455.550481	610.193261	407.112247	-16.114333	-48.438233	51.048351
0.533333	626.935148	456.595542	611.008801	407.386626	-15.926347	-49.208916	51.722007
0.566667	628.162283	456.579182	611.292668	407.486298	-16.869615	-49.092884	51.910453
0.600000	628.950219	457.013416	612.152591	408.259594	-16.797629	-48.753822	51.566418
0.633333	629.427008	458.592067	612.567564	409.126109	-16.859444	-49.465958	52.260136
0.666667	630.476602	459.972739	612.890078	410.284321	-17.586524	-49.688418	52.708867
0.700000	630.847641	460.249200	613.802431	412.030511	-17.045210	-48.218690	51.142753
0.733333	630.720207	461.111545	613.679938	412.905825	-17.040269	-48.205719	51.128877
0.766667	629.341585	460.549389	613.284258	413.141439	-16.057326	-47.407950	50.053485
0.800000	628.123346	459.706667	612.687976	413.055777	-15.435370	-46.650889	49.138133
0.833333	625.900397	460.237000	610.186883	412.002612	-15.713514	-48.234387	50.729386
0.866667	623.076925	460.180912	607.922348	411.731527	-15.154578	-48.449384	50.764201
0.900000	621.724156	461.672010	605.800917	412.555634	-15.923240	-49.116376	51.633013
0.933333	619.507173	464.356080	603.036183	414.192772	-16.470990	-50.163308	52.798210
0.966667	618.009375	466.299445	601.647067	417.221108	-16.362307	-49.078337	51.734015
1.000000	618.033042	467.771120	601.177857	419.950568	-16.855186	-47.820551	50.704067
1.033333	618.237746	470.010047	600.851394	421.400317	-17.386352	-48.609731	51.625489
1.066667	618.345572	469.844861	601.153166	422.321332	-17.192406	-47.523529	50.537755
1.100000	617.948004	468.971127	600.716348	422.233311	-17.231656	-46.737817	49.813186
1.133333	617.837140	470.308254	600.047555	422.173464	-17.789585	-48.134790	51.316931
1.166667	617.697986	471.582415	600.229426	423.399275	-17.468560	-48.183140	51.251981
1.200000	618.404829	472.124438	600.283931	424.587679	-18.120899	-47.536759	50.873475
1.233333	619.663360	472.918509	601.673129	425.702244	-17.990231	-47.216264	50.527458
1.266667	622.487415	473.614496	604.513657	427.199207	-17.973758	-46.415289	49.773838
1.300000	625.578791	476.239749	605.804338	428.704609	-19.774453	-47.535140	51.484158
1.333333	624.441842	477.243587	605.893473	430.842596	-18.548369	-46.400990	49.970930
1.366667	622.614287	477.682675	604.557229	431.843916	-18.057058	-45.838759	49.267121
1.400000	620.699844	478.884157	602.153920	431.730795	-18.545924	-47.153362	50.669428
1.433333	620.152159	483.502248	600.919629	433.854321	-19.232530	-49.647926	53.242904
1.466667	618.278165	487.074599	599.346485	437.858690	-18.931679	-49.215908	52.731529
1.500000	616.233116	489.519937	596.522590	441.461654	-19.710526	-48.058283	51.943271
1.533333	614.200465	493.255238	594.492715	444.883966	-19.707750	-48.371272	52.231938
1.566667	610.159826	497.106522	592.015318	449.055336	-18.144508	-48.051186	51.362824
1.600000	605.778316	501.885318	587.619400	454.084735	-18.158916	-47.800583	51.133570
1.633333	600.432313	503.226178	582.088782	457.725356	-18.343531	-45.500822	49.059249
1.666667	593.899649	503.060046	575.411585	458.399850	-18.488064	-44.660196	48.335718
1.700000	586.766716	501.676185	568.689882	458.299440	-18.076834	-43.376745	46.992701
1.733333	579.691416	499.288199	562.243351	456.857368	-17.448065	-42.430832	45.878213
1.766667	570.415246	495.930670	554.065815	453.015068	-16.349431	-42.915602	45.924425
1.800000	560.104048	495.011139	544.984059	451.202712	-15.119989	-43.808428	46.344281
1.833333	553.444628	492.122689	536.639916	450.220174	-16.804711	-41.902515	45.146640
1.866667	548.589730	483.554865	530.533145	445.227398	-18.056585	-38.327467	42.367854
1.900000	544.611992	475.665101	527.396514	438.255310	-17.215477	-37.409791	41.180883
1.933333	545.141109	470.618251	525.778318	431.262152	-19.362792	-39.356099	43.861375
1.966667	543.665825	462.346073	525.141897	423.297602	-18.523928	-39.048471	43.219428
2.000000	540.050578	458.307215	524.128386	416.385179	-15.922192	-41.922035	44.843876
2.033333	534.697712	457.233107	519.702869	413.396248	-14.994843	-43.836859	46.330503
2.066667	529.163365	460.063771	513.219198	414.554888	-15.944167	-45.508883	48.221104
2.100000	522.263998	463.068798	506.532742	416.654170	-15.731256	-46.414628	49.008062
2.133333	513.026893	461.716079	498.097776	416.423930	-14.929118	-45.292149	47.689174
2.166667	503.408716	463.254747	489.063616	415.826158	-14.345100	-47.428589	49.550509
2.200000	494.175375	467.687938	480.266306	417.385997	-13.909070	-50.301941	52.189535
2.233333	483.251532	475.416498	469.734216	421.891163	-13.517316	-53.525336	55.205791
2.266667	473.016598	487.482599	459.293463	431.695385	-13.723135	-55.787214	57.450306
2.300000	464.263578	497.380773	450.468790	444.582171	-13.794787	-52.798602	54.570950
2.333333	457.661049	508.588989	442.756386	456.691097	-14.904663	-51.897892	53.995743
2.366667	451.704279	517.894311	436.333609	467.960006	-15.370670	-49.934305	52.246457
2.400000	446.593006	526.153501	430.516451	477.614823	-16.076555	-48.538678	51.131780
2.433333	442.029040	531.746296	425.283949	484.746638	-16.745091	-46.999658	49.893546
2.466667	436.810597	535.617444	420.802196	490.446696	-16.008401	-45.170748	47.923537
2.500000	430.676454	543.182197	415.243874	496.289592	-15.432580	-46.892605	49.366800
2.533333	424.539643	551.600240	408.571254	504.523119	-15.968389	-47.077121	49.711616
2.566667	416.497677	561.054374	401.355860	514.363085	-15.141817	-46.691289	49.085142
2.600000	407.799819	569.596252	392.335058	522.725135	-15.464761	-46.871118	49.356464
2.633333	399.837240	574.451612	383.133073	529.432934	-16.704167	-45.018677	48.017814
2.666667	392.983068	575.681679	375.874043	533.307081	-17.109025	-42.374598	45.698198
2.700000	388.902637	576.331835	369.749952	533.805328	-19.152686	-42.526507	46.640424
2.733333	384.579080	580.751074	364.953885	536.243519	-19.625196	-44.507555	48.642273
2.766667	381.069362	584.408348	360.613841	541.303285	-20.455521	-43.105063	47.712417
2.800000	376.792249	586.220745	356.067296	545.269988	-20.724953	-40.950757	45.896494
2.833333	360.268610	593.780718	352.192544	547.900221	-8.076066	-45.880497	46.585865
2.866667	353.247936	596.499994	347.707435	549.051898	-5.540501	-47.448096	47.770482
2.900000	348.926797	594.848541	342.221345	548.286091	-6.705452	-46.562450	47.042798
2.933333	344.203932	592.874771	337.649534	546.234210	-6.554398	-46.640561	47.098855
2.966667	340.798049	587.403780	333.657244	540.741531	-7.140805	-46.662249	47.205472
3.000000	336.429387	579.474751	329.474995	531.564439	-6.954392	-47.910312	48.412411
3.033333	331.749902	573.430970	325.356362	523.449751	-6.393540	-49.981219	50.388487
3.066667	330.289621	568.601930	321.366462	518.768780	-8.923159	-49.833150	50.625740
3.100000	329.293307	562.958789	319.157519	516.335434	-10.135787	-46.623355	47.712382
3.133333	330.389000	562.768592	319.029933	514.393661	-11.359067	-48.374930	49.690666
3.166667	331.302990	558.810261	319.644662	511.951409	-11.658328	-46.858852	48.287355
3.200000	333.768889	555.648621	321.575196	509.726177	-12.193693	-45.922443	47.513755
3.233333	337.128577	553.719882	323.586823	505.905712	-13.541754	-47.814170	49.694808
3.266667	340.028540	545.482494	325.315687	499.049770	-14.712853	-46.432724	48.707966
3.300000	343.469355	536.977592	328.643044	490.889705	-14.826311	-46.087887	48.413973
3.333333	346.447225	528.767212	332.096414	483.945486	-14.350811	-44.821726	47.063074
3.366667	349.639703	526.375051	334.567977	480.597415	-15.071727	-45.777635	48.194905
3.400000	355.047439	524.316684	338.328152	479.103754	-16.719287	-45.212930	48.205223
3.433333	359.427445	519.827261	341.843885	475.882917	-17.583560	-43.944344	47.331669
3.466667	359.902750	524.659935	343.114227	473.925126	-16.788523	-50.734809	53.440391
3.500000	366.377922	531.441471	346.558380	476.368494	-19.819542	-55.072977	58.530736
3.533333	377.948292	537.211901	355.903498	481.655605	-22.044794	-55.556295	59.770184
3.566667	383.292046	543.308098	366.773334	488.656282	-16.518711	-54.651816	57.093685
3.600000	376.385374	538.649110	371.075251	493.441843	-5.310123	-45.207268	45.518067
3.633333	372.668827	543.430035	367.440067	495.720838	-5.228760	-47.709197	47.994869
3.666667	367.470394	550.601657	361.108461	503.654644	-6.361933	-46.947013	47.376115
3.700000	359.777564	557.280655	352.659364	514.473342	-7.118201	-42.807314	43.395102
3.733333	350.250895	559.099493	340.888205	519.279522	-9.362689	-39.819971	40.905868
3.766667	345.088406	554.219343	329.658189	520.336287	-15.430217	-33.883056	37.231077
3.800000	345.272772	560.539532	323.881919	520.873483	-21.390853	-39.666048	45.066218
3.833333	352.782272	562.371004	326.511028	520.209312	-26.271244	-42.161692	49.676821
3.866667	363.954927	567.875022	336.508278	522.801365	-27.446649	-45.073657	52.772655
