etime(s)	ex	ey	tx	ty	dx	dy	ds
0.000000	381.980360	544.708059	362.653327	499.591139	-19.327033	-45.116920	49.082285
0.033333	382.225071	546.008226	362.510998	503.287498	-19.714073	-42.720728	47.050029
0.066667	385.332585	547.963816	363.909063	505.547487	-21.423522	-42.416328	47.519598
0.100000	388.177031	551.877823	368.521361	508.446219	-19.655670	-43.431605	47.672315
0.133333	390.938044	551.757539	374.453903	509.965773	-16.484141	-41.791766	44.925256
0.166667	395.553553	549.594510	380.264298	508.096903	-15.289256	-41.497607	44.224571
0.200000	404.397316	549.736646	386.033106	504.789096	-18.364209	-44.947550	48.554366
0.233333	413.307534	549.118906	392.271900	502.988564	-21.035634	-46.130342	50.700161
0.266667	419.992009	550.010524	398.233049	502.754109	-21.758961	-47.256414	52.025197
0.300000	431.819866	551.233066	403.728762	503.449672	-28.091104	-47.783393	55.428899
0.333333	437.368285	550.518410	407.628101	503.804276	-29.740184	-46.714134	55.377693
0.366667	439.315378	550.719244	410.223254	505.470892	-29.092124	-45.248351	53.793726
0.400000	435.331247	551.695414	410.667770	506.434915	-24.663477	-45.260500	51.544155
0.433333	430.444315	550.499558	408.053329	503.816753	-22.390986	-46.682804	51.774902
0.466667	422.724828	545.349809	402.106063	498.051902	-20.618765	-47.297907	51.596759
0.500000	406.630858	536.469760	395.004781	492.364810	-11.626078	-44.104951	45.611537
0.533333	390.749548	523.030897	388.092687	486.860574	-2.656862	-36.170324	36.267771
0.566667	385.570479	518.368202	381.123370	482.535804	-4.447108	-35.832398	36.107305
0.600000	378.489588	516.919613	373.877737	479.313883	-4.611852	-37.605730	37.887466
0.633333	376.126788	516.589694	367.578760	477.144871	-8.548028	-39.444823	40.360412
0.666667	373.200686	520.381106	359.585780	476.581403	-13.614906	-43.799703	45.866978
0.700000	367.010691	522.018115	350.826960	477.838776	-16.183730	-44.179339	47.050262
0.733333	363.248573	522.992665	345.016780	478.526530	-18.231794	-44.466135	48.058667
0.766667	360.848630	524.346923	342.105433	480.206535	-18.743197	-44.140388	47.954993
0.800000	360.956626	527.579702	340.257706	483.137847	-20.698920	-44.441855	49.025746
0.833333	360.266927	530.956873	339.086925	486.175446	-21.180002	-44.781427	49.537548
0.866667	359.764954	532.712083	337.328160	488.197408	-22.436793	-44.514675	49.849433
0.900000	359.498966	533.200405	336.303725	490.438726	-23.195241	-42.761680	48.647512
0.933333	357.796499	534.822010	334.876758	493.503772	-22.919741	-41.318238	47.249459
0.966667	357.486123	536.004481	332.738966	496.717999	-24.747157	-39.286481	46.431125
1.000000	355.471203	538.300948	331.250283	497.835383	-24.220921	-40.465564	47.160523
1.033333	351.895916	538.954247	330.339748	498.615199	-21.556168	-40.339047	45.737371
1.066667	350.014490	538.849831	329.281658	499.302352	-20.732832	-39.547479	44.652586
1.100000	349.205042	536.909452	328.809375	499.077018	-20.395667	-37.832434	42.979952
1.133333	349.747954	536.602194	328.638901	498.000411	-21.109054	-38.601783	43.996475
1.166667	348.949484	537.525053	329.372026	498.622262	-19.577459	-38.902791	43.551166
1.200000	348.715999	537.528404	328.843269	500.381538	-19.872730	-37.146866	42.128554
1.233333	348.018551	535.979784	326.757169	500.355759	-21.261382	-35.624025	41.486353
1.266667	345.319614	535.622737	323.968543	497.262505	-21.351071	-38.360232	43.901886
1.300000	342.963499	533.464003	320.622644	495.055540	-22.340855	-38.408464	44.433364
1.333333	338.122323	530.672078	318.292961	494.440146	-19.829362	-36.231932	41.303226
1.366667	336.777592	531.999462	317.503486	495.860816	-19.274106	-36.138646	40.957208
1.400000	338.539845	537.493845	315.942173	499.209806	-22.597672	-38.284039	44.455848
1.433333	339.796238	540.333856	315.646327	502.623307	-24.149911	-37.710549	44.780617
1.466667	340.643187	540.835903	316.502439	504.260876	-24.140748	-36.575027	43.823604
1.500000	341.549991	540.839619	318.102263	504.845710	-23.447728	-35.993910	42.957624
1.533333	343.881488	540.929111	320.343291	503.491307	-23.538196	-37.437805	44.222572
1.566667	345.981808	540.909897	322.054940	502.053050	-23.926868	-38.856847	45.632769
1.600000	350.672686	542.250318	324.975468	501.854021	-25.697218	-40.396297	47.877007
1.633333	356.287078	543.535583	330.432722	503.023686	-25.854355	-40.511897	48.058937
1.666667	360.950971	544.392569	334.969772	504.209085	-25.981199	-40.183484	47.851176
1.700000	365.410362	544.808416	338.795829	505.318776	-26.614532	-39.489640	47.621057
1.733333	365.204786	545.262121	340.942120	504.953461	-24.262665	-40.308659	47.047475
1.766667	367.119402	544.651544	340.951064	503.065873	-26.168338	-41.585671	49.134000
1.800000	366.923635	543.665572	340.942567	500.307553	-25.981068	-43.358020	50.546353
1.833333	365.022437	543.537858	341.415417	500.116706	-23.607020	-43.421152	49.423555
1.866667	363.016244	547.714140	340.746337	503.514735	-22.269908	-44.199405	49.492789
1.900000	362.339979	550.802975	338.033975	506.692680	-24.306004	-44.110295	50.363677
1.933333	357.974616	549.944399	332.752529	505.604538	-25.222087	-44.339861	51.011537
1.966667	354.447491	551.918095	327.346371	504.704444	-27.101121	-47.213652	54.438953
2.000000	352.593144	554.679480	322.119023	506.453934	-30.474121	-48.225545	57.047132
2.033333	351.327999	555.755182	317.579768	508.595633	-33.748231	-47.159549	57.991087
2.066667	348.668039	556.609794	314.815946	509.146410	-33.852093	-47.463384	58.298687
2.100000	348.349384	558.973091	313.343354	509.485868	-35.006031	-49.487223	60.616891
2.133333	348.559049	557.170348	312.008298	509.234577	-36.550750	-47.935772	60.280972
2.166667	345.790777	555.616228	311.152047	508.912450	-34.638730	-46.703778	58.147093
2.200000	346.098433	555.058723	310.085036	508.297803	-36.013397	-46.760920	59.021592
