etime(s)	ex	ey	tx	ty	dx	dy	ds
0.000000	474.334819	467.500355	460.362144	441.424351	-13.972675	-26.076004	29.583672
0.033333	474.667708	467.975792	460.872598	441.298034	-13.795109	-26.677758	30.033445
0.066667	473.784302	467.926152	461.076322	441.774388	-12.707979	-26.151763	29.075891
0.100000	472.584785	468.156626	460.219157	441.764023	-12.365629	-26.392603	29.145810
0.133333	470.496044	468.391076	459.024677	441.006376	-11.471367	-27.384699	29.690302
0.166667	468.866025	465.829495	457.717458	439.353895	-11.148567	-26.475600	28.727129
0.200000	467.805739	462.744206	457.394736	437.935014	-10.411003	-24.809191	26.905110
0.233333	468.217439	458.916491	457.094236	435.244106	-11.123203	-23.672385	26.155448
0.266667	468.856093	448.337135	456.567818	430.969184	-12.288275	-17.367950	21.275512
0.300000	469.082795	441.282805	456.242381	427.764807	-12.840414	-13.517998	18.644369
0.333333	468.447636	439.108222	455.939719	428.449885	-12.507917	-10.658337	16.433142
0.366667	467.511041	441.590687	454.534624	429.772871	-12.976417	-11.817816	17.551301
0.400000	467.508820	445.110701	454.684303	431.187766	-12.824518	-13.922935	18.929246
0.433333	467.873174	453.708572	456.163113	436.854042	-11.710061	-16.854530	20.523175
0.466667	469.362021	469.211790	458.198515	447.042467	-11.163506	-22.169322	24.821417
0.500000	472.747529	480.356507	460.484718	455.026342	-12.262811	-25.330165	28.142384
0.533333	478.633523	492.046665	463.215159	460.283601	-15.418363	-31.763064	35.307480
0.566667	484.423819	495.431006	466.621848	465.746687	-17.801971	-29.684319	34.613133
0.600000	494.521442	492.460838	470.379491	470.267207	-24.141951	-22.193631	32.793156
0.633333	503.763155	485.208534	472.018239	468.876779	-31.744916	-16.331755	35.699663
0.666667	502.941024	471.521081	473.513249	461.455607	-29.427775	-10.065473	31.101570
0.700000	501.159142	456.416904	475.248322	450.121822	-25.910821	-6.295082	26.664558
0.733333	499.110081	445.912200	475.940736	436.996817	-23.169345	-8.915383	24.825443
0.766667	492.895252	448.378771	474.503353	427.253916	-18.391898	-21.124855	28.009310
0.800000	486.877743	449.688447	472.360244	426.279776	-14.517499	-23.408671	27.544939
0.833333	485.904520	449.906153	471.058976	426.870548	-14.845543	-23.035605	27.404913
