etime(s)	ex	ey	tx	ty	dx	dy	ds
0.000000	563.118375	471.327419	571.585047	486.427313	8.466672	15.099894	17.311595
0.033333	563.304132	471.861674	571.929430	486.656264	8.625298	14.794590	17.125293
0.066667	562.178168	472.291970	571.421226	486.530008	9.243058	14.238039	16.975154
0.100000	563.151814	471.424754	570.789828	486.183436	7.638014	14.758682	16.618001
0.133333	559.535400	477.897557	570.717719	486.279352	11.182319	8.381795	13.974932
0.166667	560.990856	475.774842	570.649331	487.155976	9.658475	11.381134	14.927034
0.200000	561.573992	473.767079	569.747275	487.706210	8.173283	13.939131	16.158649
0.233333	560.855720	473.768991	569.359123	488.005256	8.503403	14.236265	16.582494
0.266667	561.726498	472.719008	569.588672	488.344872	7.862174	15.625864	17.492324
0.300000	561.804506	471.848276	570.235532	488.582704	8.431025	16.734428	18.738283
0.333333	563.248593	471.199129	570.241017	487.685986	6.992425	16.486857	17.908391
0.366667	563.146888	470.883566	569.849112	487.017924	6.702224	16.134357	17.471042
0.400000	563.402397	470.826912	569.485450	487.041490	6.083053	16.214578	17.318085
0.433333	563.610868	470.656285	569.830279	487.195309	6.219411	16.539024	17.669759
0.466667	563.877879	470.362042	569.464081	486.405447	5.586201	16.043404	16.988127
0.500000	563.594184	469.996533	569.272501	486.129404	5.678317	16.132870	17.103006
0.533333	562.970890	469.717153	569.180606	486.280572	6.209716	16.563420	17.689190
0.566667	562.587784	469.633834	569.182591	486.491846	6.594807	16.858013	18.102046
0.600000	561.928684	468.894854	568.556231	486.083357	6.627547	17.188503	18.421971
0.633333	561.018287	469.099908	568.360788	485.951254	7.342501	16.851345	18.381517
0.666667	559.801478	469.366524	569.225158	486.414608	9.423680	17.048084	19.479294
0.700000	560.628528	469.263145	570.053812	487.182030	9.425284	17.918885	20.246541
0.733333	559.482411	469.138018	569.109669	487.071276	9.627258	17.933258	20.354013
0.766667	560.100381	468.926540	568.775309	486.861929	8.674927	17.935389	19.923166
0.800000	560.579984	469.931177	569.371666	486.862891	8.791682	16.931713	19.078170
0.833333	560.931813	470.036418	569.477648	487.046558	8.545835	17.010140	19.036180
0.866667	561.362811	470.885502	569.151701	487.207963	7.788890	16.322462	18.085617
0.900000	562.394534	472.006421	569.086086	487.336481	6.691552	15.330060	16.726853
0.933333	562.680663	472.412371	569.155104	487.290753	6.474441	14.878382	16.226048
0.966667	563.054069	471.746235	569.149749	487.149362	6.095681	15.403127	16.565435
1.000000	564.460486	472.298323	568.636418	486.809306	4.175931	14.510983	15.099902
1.033333	562.514916	470.604862	568.440365	486.842251	5.925449	16.237389	17.284784
1.066667	564.912529	470.172200	568.494751	487.303498	3.582222	17.131298	17.501820
1.100000	565.812436	471.576657	568.359509	487.330589	2.547074	15.753932	15.958508
1.133333	567.163203	471.238687	568.985164	486.980415	1.821961	15.741728	15.846815
1.166667	568.289935	470.735881	569.811597	486.885145	1.521663	16.149263	16.220794
1.200000	567.513593	470.584273	569.849007	486.983569	2.335413	16.399296	16.564754
1.233333	566.747376	469.797222	569.325591	486.563460	2.578216	16.766238	16.963312
1.266667	567.674043	470.539360	569.205115	486.204037	1.531072	15.664678	15.739323
1.300000	568.044140	471.187392	569.645041	486.403029	1.600901	15.215637	15.299624
1.333333	569.179821	471.298411	570.337329	486.903647	1.157508	15.605236	15.648106
1.366667	568.191145	471.062505	570.120122	486.689304	1.928977	15.626799	15.745406
1.400000	567.981252	470.912896	569.784535	486.337408	1.803283	15.424513	15.529566
1.433333	567.770346	471.070836	569.807641	486.250460	2.037295	15.179624	15.315729
1.466667	568.397640	471.796596	570.186400	486.597156	1.788760	14.800560	14.908261
1.500000	569.038428	472.326215	570.010684	486.333259	0.972256	14.007044	14.040746
1.533333	569.117947	472.373236	570.074539	486.042560	0.956592	13.669324	13.702755
1.566667	569.084987	472.168492	570.066655	486.344422	0.981668	14.175929	14.209878
1.600000	568.535644	471.698444	569.948746	487.246792	1.413101	15.548348	15.612430
1.633333	568.910605	470.618378	569.223414	487.120668	0.312809	16.502290	16.505255
1.666667	568.119122	470.607961	569.179986	486.878450	1.060864	16.270488	16.305037
1.700000	569.311790	469.615837	569.249951	486.669377	-0.061839	17.053540	17.053652
1.733333	567.371179	470.224511	569.128354	486.429877	1.757175	16.205366	16.300355
1.766667	569.555858	469.575520	568.319780	485.516995	-1.236077	15.941475	15.989325
1.800000	560.298264	472.962189	568.020579	484.872424	7.722314	11.910235	14.194641
1.833333	566.532466	472.262498	568.166202	485.085731	1.633736	12.823233	12.926887
1.866667	567.699826	471.567168	568.019156	485.866556	0.319330	14.299388	14.302953
1.900000	565.277078	473.579979	567.007300	485.675025	1.730222	12.095046	12.218175
1.933333	570.038389	471.555258	567.010303	485.267804	-3.028086	13.712546	14.042907
1.966667	567.113676	471.548749	567.826082	485.153856	0.712407	13.605108	13.623747
2.000000	568.938522	471.441316	568.221407	484.994737	-0.717116	13.553421	13.572379
2.033333	565.141750	470.552590	567.817224	484.450078	2.675473	13.897487	14.152679
2.066667	564.778443	469.768250	567.496883	484.193533	2.718440	14.425283	14.679193
2.100000	564.863686	469.844632	567.885371	484.361736	3.021685	14.517104	14.828246
2.133333	565.734372	469.467218	568.536754	484.550826	2.802382	15.083608	15.341726
2.166667	566.309896	469.818296	568.233116	484.396412	1.923220	14.578116	14.704430
2.200000	566.911667	470.982308	567.861341	484.464807	0.949674	13.482499	13.515904
2.233333	567.315219	471.802490	568.182223	484.870535	0.867004	13.068045	13.096774
2.266667	567.927619	472.778233	568.107469	484.900802	0.179850	12.122569	12.123903
2.300000	568.904915	473.691789	567.623286	484.555660	-1.281629	10.863870	10.939207
2.333333	569.400774	473.786618	567.677937	484.478858	-1.722837	10.692240	10.830150
2.366667	569.285859	474.494560	568.170150	484.980612	-1.115709	10.486051	10.545240
2.400000	569.000017	474.728015	568.031308	485.279096	-0.968710	10.551081	10.595457
2.433333	568.904400	475.152545	567.684617	485.216796	-1.219783	10.064251	10.137900
2.466667	567.819561	475.194312	567.616098	485.070609	-0.203462	9.876297	9.878393
2.500000	568.953314	474.963456	567.808760	485.218359	-1.144554	10.254903	10.318577
2.533333	566.312221	475.152305	567.226009	484.864981	0.913789	9.712676	9.755567
2.566667	565.990258	475.127412	566.409136	484.336898	0.418877	9.209485	9.219007
2.600000	565.852926	475.120289	566.131236	484.025100	0.278309	8.904811	8.909159
2.633333	567.663529	475.861856	566.810695	483.800910	-0.852834	7.939053	7.984729
2.666667	568.945382	476.797400	566.803333	483.111453	-2.142050	6.314053	6.667507
2.700000	570.013530	477.008289	566.398685	483.368979	-3.614845	6.360690	7.316111
2.733333	570.000497	478.527801	566.193047	483.726446	-3.807450	5.198645	6.443802
2.766667	568.461263	477.104301	566.608958	483.594987	-1.852306	6.490686	6.749818
2.800000	567.049134	476.111368	566.358170	482.970659	-0.690963	6.859291	6.894005
2.833333	567.823800	475.670330	566.492661	482.834058	-1.331139	7.163728	7.286352
2.866667	567.552042	475.218581	566.879573	482.872062	-0.672470	7.653481	7.682967
2.900000	568.271851	474.958125	567.042802	482.970569	-1.229049	8.012444	8.106160
2.933333	566.498882	474.999482	566.397020	482.521161	-0.101862	7.521680	7.522370
2.966667	568.738170	474.780900	566.479593	482.844817	-2.258578	8.063916	8.374241
3.000000	556.523525	476.162226	566.977329	483.336004	10.453804	7.173778	12.678530
3.033333	563.645315	476.104069	567.240540	483.503376	3.595225	7.399306	8.226505
3.066667	568.761360	475.379535	566.851288	483.555744	-1.910071	8.176210	8.396355
3.100000	566.649674	475.686300	566.807303	483.792655	0.157629	8.106355	8.107888
3.133333	567.853838	475.341984	567.159798	484.022597	-0.694040	8.680614	8.708315
3.166667	565.959386	474.048672	567.562282	484.453741	1.602896	10.405069	10.527808
3.200000	565.758692	474.634330	567.411120	484.509956	1.652428	9.875626	10.012917
3.233333	565.116077	474.115092	567.421743	484.684973	2.305666	10.569881	10.818432
3.266667	566.072964	474.909925	567.678165	484.946107	1.605201	10.036182	10.163740
3.300000	567.687283	475.442416	567.729668	484.899012	0.042385	9.456595	9.456690
3.333333	568.043318	475.214455	567.622439	484.710900	-0.420878	9.496444	9.505766
3.366667	567.917342	475.145987	567.928749	484.542686	0.011407	9.396698	9.396705
3.400000	567.655419	474.788395	568.372062	484.328749	0.716643	9.540354	9.567232
3.433333	567.791426	474.724367	568.121260	484.164879	0.329834	9.440511	9.446271
3.466667	568.063153	473.269080	567.579965	483.838278	-0.483188	10.569198	10.580237
3.500000	567.186886	473.436335	567.693070	483.252392	0.506185	9.816058	9.829100
3.533333	568.112722	473.438605	567.927856	483.221677	-0.184866	9.783072	9.784819
3.566667	568.412383	474.470023	567.228160	483.556695	-1.184223	9.086671	9.163514
3.600000	569.004078	476.397059	566.703759	483.632098	-2.300319	7.235039	7.591921
3.633333	569.187596	476.838315	566.844153	483.477668	-2.343443	6.639353	7.040790
3.666667	568.803750	476.028003	567.585453	483.611296	-1.218297	7.583294	7.680533
3.700000	567.287676	474.452968	567.993562	483.150677	0.705887	8.697709	8.726306
3.733333	565.633010	471.512905	567.953185	482.510914	2.320175	10.998009	11.240080
3.766667	565.159876	471.123802	567.836586	482.369669	2.676711	11.245866	11.560030
3.800000	565.704703	471.345694	568.316370	482.747607	2.611666	11.401912	11.697197
3.833333	567.114096	471.503836	568.228182	482.415428	1.114087	10.911593	10.968320
3.866667	568.027977	472.609919	568.360212	482.129511	0.332235	9.519592	9.525388
3.900000	568.480352	472.411461	568.884032	482.171944	0.403680	9.760483	9.768828
3.933333	569.402434	473.668555	569.390754	482.612508	-0.011680	8.943953	8.943961
3.966667	571.864208	476.241268	568.906577	482.259527	-2.957631	6.018259	6.705746
4.000000	574.530398	478.127122	569.138711	481.779107	-5.391687	3.651984	6.512087
4.033333	576.797449	479.589289	569.705032	481.688883	-7.092417	2.099594	7.396666
4.066667	576.563025	478.491418	569.994232	482.180709	-6.568793	3.689291	7.533917
4.100000	575.743550	477.429262	569.501525	481.994064	-6.242025	4.564802	7.733065
4.133333	574.614155	475.732205	569.353838	481.951427	-5.260317	6.219222	8.145530
4.166667	572.885954	474.524962	569.465043	482.253462	-3.420911	7.728500	8.451766
4.200000	572.950186	475.603713	569.636041	482.543380	-3.314146	6.939667	7.690419
4.233333	573.419118	476.261247	569.188582	482.296022	-4.230535	6.034775	7.369935
4.266667	573.924646	477.224296	568.926153	482.335263	-4.998493	5.110966	7.148909
4.300000	574.288230	478.042714	568.666185	482.653132	-5.622045	4.610418	7.270718
4.333333	573.867111	477.910994	568.341155	482.926766	-5.525956	5.015772	7.462852
4.366667	573.664027	479.668646	568.136278	482.828388	-5.527749	3.159742	6.367102
4.400000	572.975266	478.894708	568.312946	482.989895	-4.662320	4.095187	6.205464
4.433333	574.775788	480.449918	568.198662	483.352777	-6.577126	2.902860	7.189240
4.466667	576.307504	482.064022	567.618435	483.461363	-8.689069	1.397341	8.800709
4.500000	577.449733	481.727736	567.050877	483.304542	-10.398856	1.576806	10.517724
4.533333	579.196920	482.521546	567.338477	483.387533	-11.858443	0.865987	11.890021
4.566667	577.674979	481.204197	568.223109	483.475487	-9.451870	2.271289	9.720936
4.600000	575.504804	479.508006	568.447774	483.063524	-7.057030	3.555518	7.902113
4.633333	573.254261	478.035663	567.929056	482.548262	-5.325205	4.512599	6.980069
4.666667	570.336021	476.871919	567.716873	482.287780	-2.619148	5.415861	6.015936
4.700000	569.986250	476.506931	568.101123	482.033010	-1.885128	5.526079	5.838771
4.733333	568.622145	475.317939	568.083806	481.335169	-0.538339	6.017230	6.041264
4.766667	568.355597	474.576120	567.867284	480.858202	-0.488314	6.282083	6.301033
4.800000	568.528050	474.867116	567.719801	480.923707	-0.808248	6.056591	6.110284
4.833333	568.723221	476.020501	567.808176	481.430456	-0.915044	5.409955	5.486795
4.866667	570.473337	477.567909	567.690326	481.508218	-2.783010	3.940309	4.824022
4.900000	572.464584	480.460504	567.878148	481.533385	-4.586436	1.072881	4.710251
4.933333	573.971609	480.936381	568.095489	481.766772	-5.876120	0.830391	5.934503
4.966667	571.905356	479.859661	568.233151	482.184195	-3.672205	2.324534	4.346096
5.000000	572.073079	478.162366	567.623909	481.968078	-4.449170	3.805712	5.854789
5.033333	566.136352	478.485505	567.375818	482.042074	1.239466	3.556569	3.766359
5.066667	564.687594	477.878936	567.552968	482.210452	2.865374	4.331517	5.193496
5.100000	569.774914	477.449694	567.980844	482.333991	-1.794070	4.884298	5.203369
5.133333	572.356447	480.947162	567.376123	481.861742	-4.980323	0.914580	5.063603
5.166667	574.598059	482.435268	566.968343	481.764652	-7.629717	-0.670617	7.659132
5.200000	571.786178	478.721928	567.120580	481.969246	-4.665598	3.247318	5.684442
5.233333	572.225232	478.185299	567.526075	482.513838	-4.699156	4.328540	6.388922
5.266667	572.321210	478.285820	566.990394	482.633838	-5.330817	4.348019	6.879162
5.300000	573.183260	479.145804	566.795856	482.982937	-6.387405	3.837133	7.451344
5.333333	573.876101	481.325895	567.019528	483.254596	-6.856573	1.928701	7.122674
5.366667	573.447647	481.180057	567.362282	483.324962	-6.085365	2.144905	6.452308
5.400000	574.520196	482.651106	567.523073	483.125037	-6.997123	0.473930	7.013155
