etime(s)	ex	ey	tx	ty	dx	dy	ds
0.000000	915.323322	687.464801	916.368719	677.710507	1.045397	-9.754294	9.810153
0.040000	913.330114	687.938217	917.482270	677.252149	4.152156	-10.686068	11.464399
0.080000	912.401931	687.547443	917.673138	676.455027	5.271207	-11.092416	12.281178
0.120000	912.047501	687.895248	917.727992	675.982918	5.680492	-11.912330	13.197409
0.160000	912.709410	688.437409	917.275649	675.911474	4.566240	-12.525935	13.332276
0.200000	913.719330	687.759160	916.998236	675.596848	3.278906	-12.162312	12.596549
0.240000	916.981206	687.006286	916.422698	675.315589	-0.558508	-11.690697	11.704030
0.280000	918.672752	687.582804	916.111172	675.562767	-2.561580	-12.020037	12.289955
0.320000	915.540899	688.692090	915.695656	675.817658	0.154757	-12.874433	12.875363
0.360000	912.900483	689.876325	914.847554	675.835975	1.947071	-14.040349	14.174713
0.400000	913.413396	691.050968	914.212914	675.491503	0.799518	-15.559465	15.579993
0.440000	912.578211	690.400359	913.752853	674.641735	1.174642	-15.758624	15.802342
0.480000	909.472114	689.498178	912.833952	672.991081	3.361838	-16.507097	16.845955
0.520000	905.083096	687.860814	910.610442	671.339547	5.527345	-16.521267	17.421360
0.560000	901.331025	685.287304	906.965059	671.144877	5.634034	-14.142427	15.223356
0.600000	898.255442	682.779573	902.601270	671.342296	4.345828	-11.437277	12.235094
0.640000	893.259062	689.537370	898.533813	671.262264	5.274750	-18.275106	19.021106
0.680000	888.004480	698.111436	894.710678	671.836899	6.706198	-26.274538	27.116866
0.720000	885.607554	696.236208	890.114724	672.954475	4.507170	-23.281733	23.713998
0.760000	881.435687	696.470981	884.414863	674.442855	2.979176	-22.028126	22.228671
0.800000	878.538710	697.736530	878.484216	676.589993	-0.054494	-21.146537	21.146607
0.840000	874.043780	701.459895	872.872241	678.228887	-1.171539	-23.231008	23.260530
0.880000	865.067788	699.675500	867.937213	679.466736	2.869424	-20.208764	20.411461
0.920000	857.891460	703.155397	862.562614	683.478558	4.671155	-19.676839	20.223691
0.960000	849.720282	706.556945	855.470241	689.692681	5.749960	-16.864264	17.817559
1.000000	842.403615	705.527190	849.120147	693.995234	6.716532	-11.531956	13.345329
1.040000	839.558427	708.680676	844.569935	696.262487	5.011507	-12.418189	13.391289
1.080000	839.142305	711.459908	841.350761	696.834854	2.208456	-14.625053	14.790857
1.120000	839.785130	710.632627	840.559894	695.807765	0.774764	-14.824862	14.845093
1.160000	845.208214	711.411831	842.732905	696.194958	-2.475309	-15.216873	15.416886
1.200000	847.980693	713.471767	847.170995	698.267210	-0.809698	-15.204557	15.226102
1.240000	851.444089	714.582091	851.946138	700.401369	0.502049	-14.180722	14.189606
1.280000	852.235669	714.614036	855.245733	702.040731	3.010064	-12.573306	12.928593
1.320000	855.672179	713.897544	856.823128	701.886471	1.150949	-12.011073	12.066092
1.360000	851.906855	715.214318	855.721490	700.120250	3.814635	-15.094067	15.568632
1.400000	859.316641	703.876788	850.155721	696.892191	-9.160921	-6.984597	11.519855
1.440000	861.780027	692.124448	839.452445	693.161087	-22.327582	1.036639	22.351634
1.480000	823.780264	695.323888	824.946894	691.281386	1.166630	-4.042502	4.207475
1.520000	792.010891	703.956001	809.582779	690.355912	17.571888	-13.600088	22.220118
1.560000	776.500436	712.163642	793.989147	689.217782	17.488711	-22.945859	28.850779
1.600000	772.317371	702.173643	778.737561	689.781028	6.420190	-12.392616	13.956925
1.640000	761.648599	699.915523	767.102973	690.465440	5.454373	-9.450084	10.911199
1.680000	759.579820	698.786032	760.589504	688.598285	1.009684	-10.187747	10.237659
1.720000	752.537753	701.662385	757.798673	686.385340	5.260920	-15.277045	16.157518
1.760000	750.610372	703.250529	755.879985	684.865800	5.269613	-18.384729	19.125038
1.800000	753.765302	693.489021	754.931582	684.567743	1.166280	-8.921277	8.997188
1.840000	754.470322	694.059333	755.536150	683.738622	1.065827	-10.320711	10.375600
1.880000	757.021398	694.062078	757.997005	682.100751	0.975607	-11.961326	12.001047
1.920000	763.929583	689.457627	761.472068	680.171226	-2.457515	-9.286401	9.606072
1.960000	761.672741	686.391250	763.451694	677.452694	1.778953	-8.938556	9.113861
2.000000	756.074780	692.864279	764.202129	675.385595	8.127349	-17.478684	19.275845
2.040000	759.757025	690.098992	763.767984	673.082427	4.010960	-17.016565	17.482885
2.080000	760.383428	685.431721	761.315169	671.211722	0.931741	-14.219999	14.250491
2.120000	758.705067	679.584222	757.334268	669.467584	-1.370799	-10.116638	10.209087
2.160000	750.859460	678.361584	752.223313	667.576516	1.363852	-10.785068	10.870961
2.200000	745.405365	670.909265	746.450234	664.782249	1.044869	-6.127016	6.215471
2.240000	697.577809	670.818682	741.708430	662.171686	44.130621	-8.646996	44.969793
2.280000	706.170593	675.947509	738.204387	661.352856	32.033794	-14.594654	35.201816
2.320000	725.567893	669.391027	734.009228	662.369096	8.441334	-7.021932	10.980148
2.360000	732.844550	665.099220	728.298816	663.929433	-4.545734	-1.169788	4.693837
2.400000	724.362570	671.031761	722.518490	663.879921	-1.844080	-7.151841	7.385760
2.440000	716.510607	678.533761	719.232684	665.125235	2.722076	-13.408526	13.682042
2.480000	720.322006	668.769820	719.668049	667.547085	-0.653957	-1.222735	1.386629
2.520000	731.720086	680.258709	723.234477	670.341835	-8.485609	-9.916873	13.051817
2.560000	734.379332	653.484856	728.994121	671.781321	-5.385210	18.296464	19.072522
2.600000	737.279910	629.000750	736.174784	667.877682	-1.105126	38.876931	38.892635
2.640000	703.884462	694.485622	739.146390	661.155607	35.261927	-33.330015	48.521062
2.680000	716.211080	667.935812	740.546620	654.317388	24.335540	-13.618423	27.886914
2.720000	761.079945	659.273621	748.164700	651.146423	-12.915245	-8.127198	15.259584
2.760000	754.911582	651.550765	755.323312	655.502243	0.411730	3.951478	3.972870
2.800000	754.466061	652.247164	756.490304	659.453707	2.024243	7.206543	7.485440
2.840000	747.456897	657.559371	751.623398	661.362540	4.166501	3.803169	5.641261
2.880000	740.102208	672.084662	745.791710	666.654807	5.689502	-5.429855	7.864716
2.920000	738.231430	669.509541	742.874986	668.874099	4.643556	-0.635442	4.686832
2.960000	750.308145	654.419843	747.733485	662.300382	-2.574660	7.880540	8.290463
3.000000	747.432668	653.337494	750.490978	655.250610	3.058310	1.913115	3.607391
3.040000	745.843659	649.418128	740.346473	656.588316	-5.497186	7.170188	9.034968
3.080000	750.692952	659.305425	736.564860	662.859943	-14.128091	3.554518	14.568375
3.120000	756.112631	656.741474	746.426621	666.610952	-9.686010	9.869478	13.828427
3.160000	760.715530	663.227397	757.156385	668.562719	-3.559144	5.335322	6.413514
3.200000	762.320554	664.640726	765.109210	672.980084	2.788656	8.339358	8.793265
3.240000	761.117136	679.051689	771.552962	680.067491	10.435826	1.015802	10.485147
3.280000	759.560240	687.502132	769.806880	690.147915	10.246639	2.645783	10.582712
3.320000	744.330661	699.887823	762.791638	695.152916	18.460977	-4.734907	19.058516
3.360000	723.230029	712.583451	758.445075	691.558623	35.215047	-21.024827	41.013935
3.400000	724.390145	699.986362	756.455047	680.191085	32.064901	-19.795277	37.683032
3.440000	731.055969	690.047888	754.069115	667.017679	23.013145	-23.030209	32.557570
3.480000	747.334863	654.708422	749.163638	663.649749	1.828775	8.941327	9.126431
3.520000	741.026644	659.025139	743.669693	659.194918	2.643049	0.169779	2.648496
3.560000	718.905657	650.498941	734.314714	655.940436	15.409057	5.441495	16.341631
3.600000	722.722526	660.804295	720.676803	659.936226	-2.045723	-0.868068	2.222279
3.640000	669.700290	656.358490	704.235315	665.518426	34.535026	9.159936	35.729154
3.680000	608.698510	635.483448	684.107456	674.412590	75.408945	38.929142	84.864522
3.720000	644.804437	659.571464	665.770718	679.971487	20.966281	20.400024	29.253135
3.760000	649.888480	658.876206	654.118099	675.426672	4.229619	16.550465	17.082376
3.800000	663.064172	657.693750	647.536974	667.186363	-15.527199	9.492613	18.199000
3.840000	649.428904	640.863400	645.606412	660.584200	-3.822493	19.720801	20.087843
3.880000	640.408446	665.728921	649.896433	660.032446	9.487987	-5.696475	11.066695
3.920000	595.726181	665.365661	655.582421	664.398688	59.856240	-0.966973	59.864050
3.960000	627.152556	670.361521	657.790730	667.369004	30.638173	-2.992516	30.783970
4.000000	628.032916	671.323977	660.164473	666.284392	32.131557	-5.039585	32.524366
4.040000	643.842295	672.985063	665.126698	667.897746	21.284404	-5.087317	21.883935
4.080000	682.884105	672.094396	670.609049	667.033422	-12.275056	-5.060974	13.277441
4.120000	665.645091	604.222340	674.583585	660.524891	8.938494	56.302551	57.007665
4.160000	688.864656	658.940984	674.591028	661.548491	-14.273627	2.607507	14.509843
4.200000	677.861791	653.190526	674.275064	668.682493	-3.586727	15.491966	15.901749
4.240000	701.407662	689.742448	676.350617	679.399397	-25.057045	-10.343051	27.107826
4.280000	667.506993	720.675907	679.657392	687.822578	12.150399	-32.853328	35.028180
4.320000	701.481932	665.074863	695.288200	686.031447	-6.193733	20.956584	21.852706
