etime(s)	ex	ey	tx	ty	dx	dy	ds
0.000000	273.733513	224.816076	277.709596	228.856169	3.976083	4.040093	5.668473
0.040000	274.378010	224.180648	276.456941	235.257627	2.078931	11.076980	11.270378
0.080000	274.744376	223.088261	276.949760	230.908532	2.205384	7.820271	8.125291
0.120000	275.673994	222.042046	277.744387	225.845335	2.070393	3.803289	4.330304
0.160000	276.483606	221.647965	277.701102	225.063508	1.217496	3.415544	3.626049
0.200000	276.667812	222.495253	277.950743	227.424818	1.282931	4.929566	5.093774
0.240000	276.863139	223.080707	280.909891	233.808854	4.046753	10.728147	11.466008
0.280000	276.750547	223.486571	282.475898	240.376992	5.725352	16.890421	17.834404
0.320000	276.990093	223.534047	282.231146	247.816287	5.241053	24.282240	24.841413
0.360000	277.161162	223.431862	281.940964	246.181390	4.779802	22.749528	23.246237
0.400000	288.307394	215.254229	281.637060	241.805715	-6.670334	26.551486	27.376537
0.440000	296.616213	209.184334	283.979463	238.756273	-12.636750	29.571939	32.158778
0.480000	300.581543	205.745972	288.101428	236.425483	-12.480115	30.679511	33.120774
0.520000	302.478285	204.039313	292.348417	233.312321	-10.129868	29.273008	30.976172
0.560000	304.143977	202.252371	293.179686	233.537380	-10.964291	31.285009	33.150678
0.600000	303.684685	204.550946	292.586399	235.073313	-11.098286	30.522366	32.477481
0.640000	296.379438	220.058092	294.109007	234.022450	-2.270430	13.964358	14.147726
0.680000	292.435779	232.338408	294.249729	243.110425	1.813949	10.772017	10.923679
0.720000	290.765420	240.060682	294.209208	253.250425	3.443788	13.189743	13.631911
0.760000	291.437676	242.051761	292.872779	269.713353	1.435103	27.661592	27.698794
0.800000	291.844997	242.635041	292.611769	274.613988	0.766772	31.978947	31.988138
0.840000	290.946178	242.041913	292.477914	276.384639	1.531736	34.342726	34.376868
0.880000	294.263486	239.044982	292.603043	271.780312	-1.660442	32.735330	32.777415
0.920000	300.252980	234.195337	293.200236	265.045950	-7.052745	30.850613	31.646509
0.960000	299.006578	233.859424	294.265448	256.199792	-4.741130	22.340369	22.837915
1.000000	294.975555	230.969915	295.728714	251.605299	0.753159	20.635384	20.649123
1.040000	289.125131	220.437256	296.728618	247.622320	7.603487	27.185064	28.228367
1.080000	286.065418	219.894326	291.753997	245.056372	5.688578	25.162046	25.797063
1.120000	286.788957	227.990956	287.519388	243.556177	0.730431	15.565221	15.582350
1.160000	291.113513	237.503208	284.149565	243.301429	-6.963948	5.798222	9.061785
1.200000	295.204116	234.380786	285.786792	251.181366	-9.417324	16.800579	19.259944
1.240000	297.772519	230.498387	289.354750	261.243757	-8.417770	30.745369	31.876897
1.280000	295.767030	228.434282	292.692023	268.648496	-3.075008	40.214214	40.331609
1.320000	296.467722	226.007456	291.412909	263.067302	-5.054813	37.059846	37.402986
1.360000	295.716843	221.812437	290.766748	257.669690	-4.950095	35.857253	36.197321
1.400000	291.292418	217.157974	290.885574	252.493957	-0.406844	35.335983	35.338325
1.440000	289.941630	215.310302	289.600021	240.236891	-0.341609	24.926589	24.928929
1.480000	286.749040	214.403405	288.151085	232.519238	1.402045	18.115833	18.170007
1.520000	281.594008	208.475280	286.447753	228.618994	4.853745	20.143714	20.720233
1.560000	276.322737	217.128377	283.043278	232.035394	6.720541	14.907017	16.351906
1.600000	270.766553	235.400752	279.362579	229.925172	8.596026	-5.475580	10.191842
1.640000	275.766104	242.902036	275.872292	235.682950	0.106188	-7.219086	7.219867
1.680000	283.673987	251.808537	276.735193	251.993529	-6.938795	0.184991	6.941260
1.720000	290.437207	241.425119	278.533816	267.936928	-11.903391	26.511809	29.061430
1.760000	295.430565	237.455627	281.375895	274.427187	-14.054670	36.971560	39.552877
1.800000	297.637695	241.532250	284.217863	280.202139	-13.419832	38.669889	40.932288
1.840000	295.817418	242.767298	287.058454	277.081280	-8.758965	34.313983	35.414247
1.880000	291.554537	231.783334	289.237453	271.992109	-2.317084	40.208775	40.275482
1.920000	288.116239	220.190814	290.848315	264.104223	2.732076	43.913409	43.998315
1.960000	290.952790	224.738429	291.682718	251.331294	0.729929	26.592864	26.602880
2.000000	288.807204	220.370722	290.678540	241.337103	1.871335	20.966381	21.049728
2.040000	288.184400	216.957896	288.836222	233.388404	0.651822	16.430508	16.443432
2.080000	291.748797	218.464346	285.639235	229.061173	-6.109562	10.596827	12.231905
2.120000	296.287392	228.422456	286.998803	225.657522	-9.288589	-2.764933	9.691374
2.160000	299.917581	236.824395	288.577419	231.947963	-11.340161	-4.876432	12.344182
2.200000	300.339890	237.447700	290.113205	245.600300	-10.226685	8.152600	13.078607
2.240000	296.663185	243.970941	289.929185	263.090802	-6.734000	19.119860	20.271059
2.280000	294.825380	241.889071	289.972215	272.162295	-4.853165	30.273223	30.659766
2.320000	295.787778	235.088713	290.789131	272.913442	-4.998648	37.824729	38.153592
2.360000	297.399883	227.083229	293.770155	266.135505	-3.629729	39.052275	39.220596
2.400000	298.079620	222.640924	295.194115	260.462998	-2.885505	37.822074	37.931984
2.440000	297.778637	219.534377	296.789943	251.799386	-0.988694	32.265009	32.280154
2.480000	297.315191	212.863901	299.141637	237.941281	1.826446	25.077380	25.143805
