etime(s)	ex	ey	tx	ty	dx	dy	ds
0.000000	481.026561	549.548492	463.709554	545.397336	-17.317007	-4.151156	17.807606
0.033333	480.191275	548.939853	463.295244	545.170097	-16.896031	-3.769756	17.311468
0.066667	479.245634	548.627646	463.054589	545.183965	-16.191045	-3.443680	16.553214
0.100000	478.682397	548.717050	462.798680	545.487618	-15.883717	-3.229432	16.208692
0.133333	478.628424	548.938334	462.615581	545.784680	-16.012843	-3.153653	16.320437
0.166667	478.780646	548.931758	462.690433	545.863217	-16.090213	-3.068541	16.380198
0.200000	478.698609	549.177119	462.650722	546.196117	-16.047887	-2.981001	16.322410
0.233333	478.596292	549.661014	462.816469	546.806091	-15.779823	-2.854923	16.036003
0.266667	478.649028	550.090590	462.623419	546.756259	-16.025609	-3.334332	16.368809
0.300000	478.358502	550.234977	462.513587	546.494623	-15.844915	-3.740354	16.280405
0.333333	477.587249	550.610002	462.409124	546.086096	-15.178125	-4.523906	15.837967
0.366667	477.335695	551.231185	462.243962	545.771205	-15.091732	-5.459980	16.049042
0.400000	477.658981	551.577277	461.961624	545.504373	-15.697357	-6.072904	16.831137
0.433333	477.754935	551.395950	461.997932	545.328160	-15.757002	-6.067790	16.884940
0.466667	479.041190	551.905385	462.395321	545.342057	-16.645869	-6.563328	17.893077
0.500000	479.605817	551.652633	462.847989	545.407492	-16.757827	-6.245141	17.883695
0.533333	480.391353	550.569784	463.352414	545.625766	-17.038939	-4.944019	17.741724
0.566667	480.729432	550.622467	462.900646	545.496903	-17.828787	-5.125563	18.550931
0.600000	481.016231	550.725556	462.343335	545.521659	-18.672896	-5.203897	19.384468
0.633333	480.509139	550.500627	462.240329	545.538658	-18.268810	-4.961969	18.930677
0.666667	480.859896	552.283104	462.592613	545.545332	-18.267282	-6.737772	19.470264
0.700000	480.750870	552.557523	463.082086	545.328388	-17.668785	-7.229135	19.090478
0.733333	480.280704	552.180328	463.135483	544.956490	-17.145220	-7.223838	18.604903
0.766667	480.676236	551.324480	462.873863	544.881549	-17.802373	-6.442931	18.932402
0.800000	481.169515	551.873471	462.796790	544.924378	-18.372725	-6.949093	19.642986
0.833333	479.646892	551.408153	463.067078	544.910658	-16.579813	-6.497495	17.807516
0.866667	479.227430	549.510658	463.036422	544.360996	-16.191008	-5.149663	16.990225
0.900000	479.206899	547.969743	462.809675	543.702693	-16.397224	-4.267050	16.943337
0.933333	478.768338	546.899928	462.550223	543.182888	-16.218116	-3.717040	16.638620
0.966667	478.958049	547.329913	462.368788	543.133635	-16.589261	-4.196278	17.111760
1.000000	478.909589	547.542001	462.363004	543.379971	-16.546586	-4.162030	17.062004
1.033333	479.696615	548.257357	462.465514	543.922001	-17.231101	-4.335357	17.768122
1.066667	479.740211	547.921761	462.604012	544.626318	-17.136199	-3.295443	17.450193
1.100000	479.352756	547.996637	462.739109	545.177416	-16.613647	-2.819220	16.851150
1.133333	479.577746	549.711022	462.650822	545.932662	-16.926924	-3.778360	17.343494
1.166667	479.950133	550.135420	462.120125	546.270543	-17.830008	-3.864878	18.244080
1.200000	479.067511	549.418389	461.672485	546.046691	-17.395026	-3.371699	17.718783
1.233333	479.208720	549.317134	461.367264	545.464637	-17.841456	-3.852497	18.252651
1.266667	479.389902	548.980236	461.062476	544.976003	-18.327426	-4.004233	18.759755
1.300000	479.227016	548.939583	460.751420	544.605490	-18.475596	-4.334093	18.977144
1.333333	479.024927	548.342189	460.604996	544.320437	-18.419930	-4.021752	18.853868
1.366667	478.665058	548.883319	460.700361	543.935780	-17.964697	-4.947539	18.633531
1.400000	479.274866	549.339128	460.881849	543.645445	-18.393017	-5.693682	19.254119
1.433333	479.377122	549.172186	461.141784	543.852163	-18.235338	-5.320023	18.995531
1.466667	480.042709	548.672518	461.474066	543.739655	-18.568643	-4.932864	19.212695
1.500000	480.718613	549.204145	462.036463	543.529871	-18.682150	-5.674274	19.524859
1.533333	480.708506	549.010824	462.420037	543.373861	-18.288469	-5.636963	19.137488
1.566667	480.640787	547.609165	462.494404	543.494004	-18.146383	-4.115160	18.607142
1.600000	480.538107	547.919999	462.263010	543.846136	-18.275097	-4.073863	18.723662
1.633333	479.711012	548.879535	462.185190	544.200264	-17.525822	-4.679271	18.139736
1.666667	479.320454	549.083035	462.386216	544.585542	-16.934238	-4.497494	17.521297
1.700000	479.149901	549.183706	463.034917	545.084397	-16.114983	-4.099308	16.628200
1.733333	479.555028	549.196333	463.964005	545.578137	-15.591023	-3.618195	16.005353
1.766667	479.562081	548.819756	463.869369	545.457983	-15.692712	-3.361773	16.048761
1.800000	480.229281	548.556460	463.576023	545.342113	-16.653258	-3.214347	16.960632
1.833333	481.969639	548.739704	463.453253	545.427036	-18.516386	-3.312668	18.810378
1.866667	481.756213	549.202560	463.372901	545.467029	-18.383312	-3.735531	18.759007
1.900000	482.044131	549.540951	463.410326	545.433009	-18.633804	-4.107942	19.081243
1.933333	482.156652	549.230295	463.504290	545.198138	-18.652363	-4.032157	19.083211
1.966667	480.465558	549.590804	463.545686	545.079953	-16.919872	-4.510850	17.510850
2.000000	479.952128	550.001636	463.353989	545.098532	-16.598139	-4.903105	17.307185
2.033333	479.787729	549.793405	463.046698	544.835592	-16.741031	-4.957813	17.459726
2.066667	480.447759	549.646141	462.641406	544.505318	-17.806353	-5.140823	18.533599
2.100000	480.950757	548.682974	462.455368	544.456312	-18.495389	-4.226662	18.972192
2.133333	480.591975	548.083902	462.149082	544.325280	-18.442893	-3.758622	18.821997
2.166667	480.111904	547.910461	461.991283	543.920042	-18.120621	-3.990419	18.554793
2.200000	480.032374	547.577989	461.800587	543.511157	-18.231788	-4.066833	18.679861
2.233333	480.711957	547.772902	461.661432	543.904063	-19.050526	-3.868839	19.439404
2.266667	480.914767	548.097439	461.874470	544.608775	-19.040297	-3.488664	19.357264
2.300000	480.959905	547.697827	462.123334	544.900442	-18.836571	-2.797385	19.043155
2.333333	481.521293	547.669364	462.340982	545.102475	-19.180311	-2.566888	19.351312
2.366667	481.025234	547.427814	462.056099	544.845634	-18.969135	-2.582180	19.144078
2.400000	480.886064	547.844865	461.888351	544.530540	-18.997713	-3.314325	19.284653
2.433333	481.235483	548.274690	462.005786	544.320099	-19.229697	-3.954592	19.632118
2.466667	481.484381	548.588742	462.181380	544.249810	-19.303001	-4.338933	19.784645
2.500000	482.247411	548.467761	462.338075	544.349378	-19.909336	-4.118382	20.330832
2.533333	481.796218	548.177756	462.496562	544.785283	-19.299656	-3.392473	19.595550
2.566667	482.238499	548.160504	462.424400	545.315444	-19.814099	-2.845060	20.017315
2.600000	481.497304	547.981831	462.145268	545.643354	-19.352036	-2.338478	19.492813
2.633333	480.835622	547.682388	462.057187	545.980068	-18.778435	-1.702321	18.855437
2.666667	480.982121	547.473488	461.957448	545.966942	-19.024673	-1.506547	19.084231
2.700000	481.556837	547.953379	462.219661	546.037044	-19.337177	-1.916335	19.431900
2.733333	481.847336	549.625686	462.486540	546.005962	-19.360796	-3.619724	19.696264
2.766667	482.275909	549.881026	462.378568	545.662674	-19.897341	-4.218351	20.339583
2.800000	482.852399	549.916943	462.258648	545.345719	-20.593752	-4.571224	21.094992
2.833333	482.422124	549.888488	462.243501	545.268844	-20.178623	-4.619644	20.700675
2.866667	482.098120	549.708239	462.309898	545.229943	-19.788222	-4.478296	20.288639
2.900000	482.975057	550.015166	462.719582	545.274699	-20.255475	-4.740467	20.802795
2.933333	482.040504	549.515927	463.033092	545.493082	-19.007412	-4.022844	19.428459
2.966667	480.130349	549.258712	462.611078	545.334864	-17.519272	-3.923848	17.953313
3.000000	480.611787	548.997920	462.105097	545.250048	-18.506689	-3.747872	18.882375
3.033333	481.064160	548.865376	461.515341	545.198363	-19.548820	-3.667013	19.889780
3.066667	480.655193	548.398166	461.112459	544.896401	-19.542734	-3.501766	19.853987
3.100000	480.595464	547.449944	460.967222	544.511737	-19.628242	-2.938207	19.846938
3.133333	479.633932	546.954404	460.892490	544.372385	-18.741441	-2.582019	18.918468
3.166667	478.999270	546.664976	460.961476	544.245466	-18.037794	-2.419509	18.199342
3.200000	478.933115	546.683379	461.212597	543.955559	-17.720518	-2.727821	17.929243
3.233333	478.948677	546.530449	461.566874	543.764619	-17.381803	-2.765830	17.600480
3.266667	479.209048	546.235192	461.453082	543.518059	-17.755965	-2.717133	17.962659
3.300000	479.585058	545.750515	461.308872	543.616251	-18.276186	-2.134264	18.400382
3.333333	479.939013	545.671345	461.230551	543.758988	-18.708462	-1.912358	18.805948
3.366667	480.255960	545.960167	461.232110	543.890900	-19.023849	-2.069268	19.136058
3.400000	479.976291	546.204697	461.257857	543.986925	-18.718434	-2.217772	18.849358
3.433333	480.188910	546.797919	461.259626	544.206576	-18.929284	-2.591343	19.105833
3.466667	480.313650	547.213599	461.361840	544.706777	-18.951810	-2.506822	19.116884
3.500000	479.301029	547.250767	461.328943	545.345168	-17.972085	-1.905599	18.072829
3.533333	479.350487	548.158336	460.996692	546.021976	-18.353795	-2.136360	18.477711
3.566667	479.503347	548.781507	460.456965	546.014230	-19.046382	-2.767277	19.246363
3.600000	478.069805	548.556097	460.238850	545.780538	-17.830955	-2.775560	18.045683
3.633333	477.991653	548.425231	460.316338	545.538145	-17.675316	-2.887086	17.909552
3.666667	477.909211	549.521419	460.682859	545.078835	-17.226352	-4.442583	17.789990
3.700000	478.304039	549.471892	461.102569	544.731247	-17.201469	-4.740645	17.842765
3.733333	479.056299	549.222142	461.406851	544.658932	-17.649448	-4.563210	18.229808
3.766667	479.705723	548.969542	461.595428	544.821095	-18.110295	-4.148447	18.579354
3.800000	480.090313	549.676009	461.695296	545.312324	-18.395017	-4.363685	18.905513
3.833333	479.897776	550.313776	461.823131	545.721686	-18.074645	-4.592090	18.648863
3.866667	478.586302	550.095371	461.760670	545.755664	-16.825632	-4.339707	17.376276
3.900000	478.647038	550.980339	461.812888	546.091000	-16.834150	-4.889338	17.529809
3.933333	478.755201	551.192756	461.778359	546.437085	-16.976842	-4.755670	17.630359
3.966667	479.093133	551.573106	461.588852	546.475982	-17.504281	-5.097123	18.231306
4.000000	478.866666	552.594963	461.370799	546.445773	-17.495867	-6.149190	18.545024
4.033333	478.689777	552.806673	461.078320	546.477377	-17.611457	-6.329295	18.714257
4.066667	478.855752	552.698054	460.959521	546.575494	-17.896230	-6.122560	18.914566
4.100000	479.001037	552.133017	461.315310	546.810562	-17.685728	-5.322454	18.469258
4.133333	479.003201	551.713986	461.499268	547.005642	-17.503933	-4.708344	18.126119
4.166667	479.347343	551.131694	460.861310	546.730430	-18.486033	-4.401264	19.002751
4.200000	479.387791	550.882577	460.381923	546.493096	-19.005868	-4.389481	19.506167
4.233333	478.622457	550.671384	460.281516	546.376055	-18.340941	-4.295329	18.837197
4.266667	477.912974	550.720912	460.591584	546.298242	-17.321390	-4.422670	17.877096
4.300000	477.657262	550.678771	460.810687	546.326014	-16.846576	-4.352757	17.399816
4.333333	477.841028	550.606070	460.777759	546.316449	-17.063270	-4.289621	17.594204
4.366667	478.309495	550.613256	460.737352	546.054593	-17.572143	-4.558663	18.153832
4.400000	477.980310	550.075961	461.045125	545.847496	-16.935185	-4.228465	17.455097
4.433333	477.824587	549.703197	461.781994	545.898416	-16.042593	-3.804781	16.487606
4.466667	478.215472	550.346877	461.698728	545.724336	-16.516744	-4.622541	17.151406
4.500000	478.267272	550.959273	461.150297	545.709163	-17.116974	-5.250110	17.904035
4.533333	478.136841	550.848124	460.367134	545.885819	-17.769707	-4.962305	18.449578
4.566667	478.442881	550.452241	460.123552	546.069712	-18.319328	-4.382529	18.836251
4.600000	477.907081	550.329416	460.704610	546.316633	-17.202471	-4.012783	17.664298
4.633333	478.168257	550.554532	461.019112	546.686245	-17.149145	-3.868287	17.580012
4.666667	478.613298	550.816673	461.032928	547.113306	-17.580370	-3.703367	17.966200
4.700000	478.543377	551.747190	461.008705	547.234779	-17.534673	-4.512411	18.105983
4.733333	478.466910	552.621458	460.881450	546.834910	-17.585460	-5.786548	18.513037
4.766667	478.222226	552.356643	460.757577	546.105978	-17.464649	-6.250664	18.549522
4.800000	478.575471	551.921257	460.653748	545.594304	-17.921723	-6.326953	19.005749
4.833333	478.371270	551.296269	460.368146	545.279853	-18.003125	-6.016416	18.981827
4.866667	478.294637	551.527182	460.321953	545.215894	-17.972684	-6.311288	19.048615
4.900000	479.043933	551.435252	460.479809	545.181255	-18.564124	-6.253997	19.589262
4.933333	480.067468	551.601612	460.468061	545.375458	-19.599407	-6.226153	20.564575
4.966667	479.365304	548.894449	460.360293	545.601694	-19.005011	-3.292755	19.288148
5.000000	476.792316	546.717714	460.300772	545.658478	-16.491543	-1.059236	16.525525
5.033333	475.643761	547.395390	460.462390	545.634116	-15.181371	-1.761274	15.283197
5.066667	476.737353	547.600894	460.549210	544.944853	-16.188144	-2.656041	16.404589
5.100000	476.980517	547.400194	460.367472	544.564262	-16.613045	-2.835932	16.853361
5.133333	477.404345	547.087300	460.292570	544.382271	-17.111774	-2.705030	17.324261
5.166667	477.589541	546.977339	460.406896	544.252914	-17.182645	-2.724424	17.397292
5.200000	477.237160	546.973352	460.579915	544.367387	-16.657246	-2.605965	16.859861
5.233333	477.582258	547.656643	460.868965	544.451609	-16.713293	-3.205035	17.017826
5.266667	478.251562	547.806101	461.096707	544.295027	-17.154855	-3.511074	17.510474
5.300000	479.443213	547.298129	461.386094	544.039145	-18.057119	-3.258983	18.348856
5.333333	479.352705	546.290790	461.640877	543.975178	-17.711827	-2.315612	17.862555
5.366667	480.743449	546.039941	461.670672	543.650471	-19.072777	-2.389470	19.221873
5.400000	481.798828	546.207126	462.017392	543.445262	-19.781435	-2.761864	19.973309
5.433333	481.266686	546.701407	462.062640	543.436357	-19.204046	-3.265049	19.479629
5.466667	481.442494	547.480421	461.530166	543.581435	-19.912328	-3.898986	20.290463
5.500000	481.567621	547.905069	460.899146	543.789975	-20.668475	-4.115094	21.074151
5.533333	481.161266	547.358977	461.249522	543.615257	-19.911744	-3.743720	20.260627
5.566667	481.350682	547.497931	462.346445	543.262532	-19.004236	-4.235399	19.470480
5.600000	481.125035	548.447306	462.915646	543.303394	-18.209389	-5.143912	18.921990
5.633333	480.686941	548.829651	462.904314	543.526521	-17.782627	-5.303130	18.556536
5.666667	480.996079	548.660227	462.172585	543.538943	-18.823494	-5.121284	19.507729
5.700000	481.429841	548.798673	461.659606	543.659531	-19.770236	-5.139142	20.427261
5.733333	482.063339	549.180398	461.611212	543.581892	-20.452126	-5.598506	21.204545
5.766667	482.258151	549.214031	461.552534	543.433994	-20.705617	-5.780037	21.497242
5.800000	482.180068	549.083492	461.323026	543.699425	-20.857041	-5.384067	21.540760
5.833333	481.419713	549.956569	461.250451	544.019430	-20.169263	-5.937139	21.024956
5.866667	482.495378	550.070681	461.341949	544.073699	-21.153429	-5.996983	21.987072
5.900000	481.887692	550.262640	461.340610	544.209813	-20.547082	-6.052827	21.420068
