etime(s)	ex	ey	tx	ty	dx	dy	ds
0.000000	461.047849	576.510130	454.523436	565.164541	-6.524413	-11.345589	13.087794
0.033333	461.555949	576.774217	454.989867	565.945931	-6.566082	-10.828286	12.663539
0.066667	461.880154	576.988785	455.636134	566.596044	-6.244020	-10.392741	12.124226
0.100000	462.023455	576.988263	455.889333	566.387772	-6.134122	-10.600492	12.247362
0.133333	462.174427	576.476047	456.043441	565.935076	-6.130986	-10.540972	12.194305
0.166667	463.424293	576.697578	456.320998	565.191405	-7.103295	-11.506173	13.522160
0.200000	464.293792	576.890550	456.587571	564.160445	-7.706222	-12.730105	14.880908
0.233333	464.719124	576.710126	456.763902	563.649592	-7.955222	-13.060534	15.292583
0.266667	465.625061	576.918466	457.050438	563.956173	-8.574624	-12.962293	15.541725
0.300000	465.572639	577.478370	457.439634	564.426369	-8.133005	-13.052001	15.378573
0.333333	465.554250	578.265422	457.765484	564.791413	-7.788766	-13.474009	15.563219
0.366667	465.257941	578.705874	457.939704	565.023270	-7.318237	-13.682604	15.516773
0.400000	464.814689	578.080586	457.583998	564.646403	-7.230692	-13.434182	15.256479
0.433333	464.461708	577.581846	457.411483	564.404079	-7.050225	-13.177767	14.945207
0.466667	464.954660	578.623948	457.417047	564.376303	-7.537612	-14.247645	16.118653
0.500000	464.336641	579.210922	457.265817	564.936645	-7.070824	-14.274277	15.929581
0.533333	463.524158	579.433434	456.921844	565.704332	-6.602314	-13.729103	15.234133
0.566667	463.471118	580.925790	456.352661	566.448952	-7.118457	-14.476838	16.132305
0.600000	462.787867	581.174129	455.250657	567.007910	-7.537210	-14.166219	16.046535
0.633333	460.930105	580.511842	454.022093	566.889586	-6.908012	-13.622257	15.273719
0.666667	459.676534	579.992219	453.485464	567.285661	-6.191070	-12.706558	14.134566
0.700000	457.827050	580.693792	453.332993	568.282043	-4.494057	-12.411750	13.200306
0.733333	457.687006	582.748748	453.963882	569.585800	-3.723125	-13.162948	13.679359
0.766667	458.159334	587.128450	455.068700	571.379589	-3.090634	-15.748861	16.049257
0.800000	458.346531	587.818466	455.980427	573.423265	-2.366104	-14.395201	14.588360
0.833333	459.534915	588.624287	457.504985	574.432325	-2.029930	-14.191962	14.336401
0.866667	460.348822	590.596799	458.520825	574.777567	-1.827997	-15.819232	15.924499
0.900000	460.417668	592.521605	458.039267	575.447470	-2.378401	-17.074136	17.238994
0.933333	460.032271	593.099775	456.396225	576.100332	-3.636046	-16.999443	17.383955
0.966667	457.168021	592.140815	453.689992	576.704563	-3.478029	-15.436252	15.823229
1.000000	452.616595	591.551174	449.730352	576.453242	-2.886243	-15.097933	15.371336
1.033333	443.759910	584.330953	443.168088	574.121335	-0.591822	-10.209618	10.226757
