etime(s)	ex	ey	tx	ty	dx	dy	ds
0.000000	826.199023	398.030173	808.836593	442.874727	-17.362431	44.844554	48.088335
0.040000	826.250556	395.001638	809.546072	444.100558	-16.704483	49.098919	51.862739
0.080000	827.327172	392.899490	809.354389	444.641478	-17.972783	51.741988	54.774577
0.120000	827.294983	393.725444	809.054978	445.135969	-18.240005	51.410524	54.550342
0.160000	826.077380	392.435144	808.560551	445.080336	-17.516828	52.645192	55.482930
0.200000	822.132941	426.928657	809.262350	444.859838	-12.870590	17.931182	22.072140
0.240000	821.447959	436.467106	810.133510	444.564983	-11.314449	8.097877	13.913747
0.280000	820.853689	433.395615	810.545697	444.974973	-10.307992	11.579358	15.502781
0.320000	821.213290	438.747709	810.663726	445.815295	-10.549564	7.067586	12.698192
0.360000	822.178407	440.369769	809.976710	445.872303	-12.201696	5.502534	13.385039
0.400000	822.244366	442.092282	809.372745	446.244320	-12.871621	4.152038	13.524720
0.440000	822.234038	440.109729	809.065643	446.865601	-13.168395	6.755873	14.800285
0.480000	822.457254	438.831809	809.433410	447.051386	-13.023844	8.219578	15.400714
0.520000	821.977003	435.785040	809.440826	447.070605	-12.536178	11.285565	16.867713
0.560000	821.803233	434.190711	808.565082	447.213817	-13.238151	13.023106	18.570136
0.600000	821.375618	430.904972	808.433854	447.281435	-12.941765	16.376463	20.872897
0.640000	821.697243	432.229025	808.611411	446.645487	-13.085832	14.416462	19.469807
0.680000	822.232218	433.866633	808.061772	445.714365	-14.170446	11.847733	18.470796
0.720000	822.922802	434.361272	807.176958	444.994419	-15.745845	10.633147	18.999880
0.760000	824.076231	432.761682	807.694423	444.794370	-16.381809	12.032688	20.326073
0.800000	825.379466	431.182127	809.202177	445.007086	-16.177288	13.824960	21.279901
0.840000	826.305300	428.289568	809.885015	445.534656	-16.420285	17.245088	23.812157
0.880000	827.579221	428.543036	809.762180	446.282828	-17.817040	17.739793	25.142537
0.920000	828.948752	429.020529	809.260286	446.324990	-19.688466	17.304461	26.212212
0.960000	829.080735	429.439170	809.629513	446.078774	-19.451222	16.639604	25.597392
1.000000	829.538678	428.652724	810.065608	445.788044	-19.473071	17.135319	25.938767
1.040000	829.051785	431.474873	809.991260	445.297652	-19.060524	13.822779	23.545123
1.080000	828.224796	428.799417	809.980655	445.009720	-18.244141	16.210303	24.405381
1.120000	824.432989	454.448161	809.385347	444.727316	-15.047642	-9.720845	17.914418
1.160000	822.240522	478.112632	809.436148	444.870882	-12.804374	-33.241750	35.622548
1.200000	822.580273	477.045069	809.607635	445.384036	-12.972637	-31.661033	34.215644
1.240000	821.856239	486.979940	809.946928	446.299581	-11.909312	-40.680360	42.387774
1.280000	825.996407	448.708173	810.154774	447.109245	-15.841632	-1.598928	15.922119
1.320000	826.047691	446.652010	809.338505	447.400906	-16.709186	0.748896	16.725961
1.360000	827.747006	424.888085	809.409317	447.823657	-18.337689	22.935572	29.365138
1.400000	828.333311	414.131896	809.983088	447.918491	-18.350223	33.786595	38.448208
1.440000	827.712765	412.568892	809.464769	447.156100	-18.247997	34.587209	39.105810
1.480000	827.587077	412.366421	808.285394	446.019577	-19.301684	33.653157	38.795489
1.520000	828.021684	406.428086	808.205010	445.282648	-19.816673	38.854562	43.616254
1.560000	828.709721	397.868091	809.060721	444.759450	-19.649000	46.891358	50.841741
1.600000	828.253192	397.121019	809.020540	444.447631	-19.232651	47.326611	51.085253
1.640000	827.897194	396.722040	808.815277	444.859464	-19.081918	48.137424	51.781572
1.680000	826.808971	397.948739	809.056800	445.133984	-17.752171	47.185245	50.414154
1.720000	826.101628	398.835790	809.617919	444.890010	-16.483710	46.054220	48.915272
1.760000	825.630012	400.715696	810.028329	444.116444	-15.601682	43.400748	46.119816
1.800000	824.612998	401.588298	810.314583	443.491519	-14.298415	41.903220	44.275552
1.840000	823.511402	400.370768	810.776589	444.137340	-12.734813	43.766571	45.581665
1.880000	823.695051	401.129255	810.398843	444.463646	-13.296208	43.334392	45.328343
1.920000	823.809560	402.692099	810.248072	443.963108	-13.561488	41.271009	43.442032
1.960000	823.814311	403.034786	810.921780	444.358456	-12.892531	41.323670	43.288140
2.000000	824.931598	403.423506	812.343668	445.740127	-12.587930	42.316621	44.149206
2.040000	826.268758	404.533141	813.449650	447.332823	-12.819109	42.799682	44.678209
2.080000	827.243210	405.086604	812.711806	448.720496	-14.531404	43.633891	45.989979
2.120000	828.203597	403.955814	812.973567	449.239591	-15.230030	45.283777	47.776294
2.160000	830.133491	401.392659	814.201834	448.293952	-15.931657	46.901293	49.533312
2.200000	831.364002	400.995312	814.791561	447.207436	-16.572441	46.212124	49.093851
2.240000	831.827355	399.592695	814.157353	446.455584	-17.670001	46.862889	50.083523
2.280000	831.442309	399.115921	812.408680	445.907592	-19.033628	46.791671	50.514745
2.320000	830.626528	399.918375	811.674261	446.103955	-18.952267	46.185580	49.922903
2.360000	829.366220	400.677096	811.900066	446.269059	-17.466154	45.591963	48.823085
2.400000	828.383025	400.126082	811.788372	445.933545	-16.594653	45.807463	48.720695
2.440000	827.903330	403.839066	810.640376	445.525588	-17.262954	41.686522	45.119571
2.480000	827.923925	405.890140	809.354403	445.086053	-18.569522	39.195912	43.372188
2.520000	828.188115	405.626628	808.873679	444.381510	-19.314437	38.754882	43.301136
2.560000	827.451907	407.933411	808.567217	444.249668	-18.884690	36.316257	40.932897
2.600000	826.038690	411.933959	808.496747	444.906366	-17.541944	32.972407	37.348353
2.640000	824.314368	420.749517	808.356044	445.435100	-15.958323	24.685583	29.394661
2.680000	822.825628	430.353279	808.703467	446.532100	-14.122161	16.178821	21.475327
2.720000	821.454097	440.409011	809.513527	447.599870	-11.940570	7.190859	13.938639
2.760000	820.835734	444.066302	809.537536	447.971670	-11.298199	3.905368	11.954129
2.800000	821.912923	435.392087	808.974335	448.135340	-12.938589	12.743254	18.160330
2.840000	822.876596	423.327009	808.034016	447.373773	-14.842579	24.046764	28.258610
2.880000	823.610361	411.970896	807.538204	446.598661	-16.072157	34.627765	38.175861
2.920000	823.559138	405.061587	807.448327	446.139473	-16.110811	41.077887	44.124268
2.960000	823.602632	400.910455	807.887713	445.344793	-15.714918	44.434338	47.131402
3.000000	824.121990	402.029609	808.944286	444.361586	-15.177704	42.331977	44.970646
3.040000	824.631208	401.847104	808.969522	443.389316	-15.661686	41.542212	44.396439
3.080000	824.661617	399.491673	808.440696	443.099761	-16.220922	43.608088	46.527236
3.120000	824.128026	400.425016	807.746383	442.669340	-16.381643	42.244324	45.309393
3.160000	823.581510	400.949955	807.956302	442.792679	-15.625208	41.842723	44.664982
3.200000	823.534503	397.447815	808.473068	443.417510	-15.061435	45.969695	48.374163
3.240000	822.990983	391.330972	807.651721	442.642902	-15.339262	51.311931	53.555646
3.280000	822.633288	395.390386	806.907210	441.698343	-15.726078	46.307956	48.905382
3.320000	822.628481	394.728010	806.915879	441.860834	-15.712603	47.132824	49.682884
3.360000	822.089333	392.184348	807.121317	442.624975	-14.968016	50.440627	52.614621
3.400000	821.240310	394.639546	806.878485	443.364335	-14.361825	48.724789	50.797313
3.440000	820.975015	400.530361	806.402860	443.956575	-14.572154	43.426214	45.805936
3.480000	820.570754	402.640377	806.104684	444.228446	-14.466070	41.588068	44.032200
3.520000	820.465589	404.045673	806.242939	444.145581	-14.222650	40.099908	42.547461
3.560000	820.466817	413.854965	806.548735	444.415505	-13.918082	30.560540	33.580644
3.600000	820.999851	418.477309	805.386181	444.599438	-15.613669	26.122129	30.432750
3.640000	822.368809	415.369840	804.298746	444.249651	-18.070062	28.879811	34.067149
3.680000	823.540524	406.467081	804.926401	443.953727	-18.614124	37.486646	41.853724
3.720000	823.577559	407.772707	806.401475	444.655587	-17.176084	36.882880	40.686173
3.760000	823.395586	405.449177	807.308161	445.577388	-16.087425	40.128211	43.232841
3.800000	823.019209	398.701076	806.428238	445.217961	-16.590970	46.516885	49.387052
3.840000	822.627629	397.578269	805.967804	444.973856	-16.659825	47.395586	50.238346
3.880000	823.215542	401.602851	806.578567	444.911765	-16.636975	43.308914	46.394515
3.920000	823.395738	402.026425	807.018444	444.377944	-16.377294	42.351519	45.407785
3.960000	823.763005	399.725591	806.803352	444.203137	-16.959653	44.477547	47.601281
4.000000	824.106247	401.079486	805.466925	443.843597	-18.639322	42.764111	46.649689
4.040000	823.763169	401.248800	804.998449	443.502967	-18.764721	42.254167	46.233422
4.080000	822.792946	398.019604	805.289610	443.781636	-17.503336	45.762032	48.995208
4.120000	822.602331	398.375440	805.591083	444.828737	-17.011248	46.453297	49.470106
4.160000	822.878924	399.386642	805.301077	445.728678	-17.577847	46.342036	49.563747
4.200000	823.175428	395.901689	804.429107	445.717281	-18.746321	49.815592	53.226100
4.240000	823.580261	394.879433	804.496352	445.015875	-19.083909	50.136442	53.645675
4.280000	824.204452	393.929732	804.674617	443.681973	-19.529835	49.752241	53.448105
4.320000	824.046810	393.810861	804.327577	442.758388	-19.719233	48.947527	52.770338
4.360000	823.368135	395.153786	804.048492	442.418935	-19.319643	47.265149	51.061169
4.400000	822.862659	402.113981	804.597282	442.191380	-18.265376	40.077399	44.043409
4.440000	822.551169	408.391262	805.640374	442.366688	-16.910796	33.975426	37.951345
4.480000	822.435500	407.160039	806.030065	442.670516	-16.405435	35.510477	39.116905
4.520000	822.459284	406.417515	806.035757	442.949220	-16.423527	36.531704	40.053685
4.560000	823.217401	406.749818	805.797869	443.204912	-17.419532	36.455093	40.403142
4.600000	823.412216	407.313091	805.731381	443.402233	-17.680835	36.089142	40.187537
4.640000	823.536900	408.805159	805.386086	443.210431	-18.150814	34.405272	38.899547
4.680000	823.752320	412.688461	805.014455	443.060310	-18.737865	30.371849	35.686927
4.720000	823.971294	416.856740	805.205806	443.504435	-18.765488	26.647695	32.592073
4.760000	823.898612	419.723838	804.634973	443.761295	-19.263639	24.037457	30.804011
4.800000	823.687440	421.778763	804.183816	444.083097	-19.503623	22.304334	29.628949
4.840000	822.691163	424.420005	803.652320	444.554733	-19.038843	20.134728	27.710735
4.880000	821.832052	427.963449	802.868472	445.179558	-18.963580	17.216109	25.612727
4.920000	820.996721	427.677915	802.630491	446.044346	-18.366230	18.366431	25.973914
4.960000	819.800209	428.620452	802.104754	446.084135	-17.695455	17.463682	24.861805
5.000000	818.274950	426.991271	802.051564	445.513428	-16.223386	18.522157	24.622521
5.040000	817.585369	422.318945	801.310698	444.039188	-16.274671	21.720243	27.141000
5.080000	817.374760	418.134806	800.984537	441.634518	-16.390223	23.499712	28.650931
5.120000	817.549587	414.632138	802.292157	439.903242	-15.257429	25.271104	29.519788
5.160000	817.878686	410.650297	802.793722	439.826092	-15.084964	29.175795	32.844834
5.200000	818.343441	407.186786	802.117673	440.353661	-16.225768	33.166875	36.923125
5.240000	819.058651	404.931763	801.184242	440.766677	-17.874410	35.834914	40.045419
5.280000	819.182864	403.412124	801.554553	441.838454	-17.628311	38.426330	42.276947
5.320000	818.931705	403.422703	802.530159	442.941115	-16.401546	39.518412	42.786862
5.360000	819.019241	404.199198	802.154812	443.587983	-16.864430	39.388786	42.847234
5.400000	819.108486	407.602169	801.127484	444.289038	-17.981002	36.686869	40.856368
5.440000	818.785286	411.744742	800.427424	445.177381	-18.357862	33.432639	38.141217
5.480000	818.391374	415.330008	800.348438	446.031458	-18.042936	30.701450	35.610765
5.520000	817.797085	420.667180	799.995895	446.272343	-17.801190	25.605162	31.185040
5.560000	817.235038	425.361975	799.537847	446.427053	-17.697191	21.065078	27.512325
5.600000	817.204008	427.965455	799.458749	446.736432	-17.745260	18.770977	25.831063
5.640000	816.367745	432.503262	799.284552	447.131865	-17.083192	14.628602	22.490697
5.680000	815.520475	436.187759	799.120138	447.645241	-16.400337	11.457482	20.006123
5.720000	815.728878	435.848157	798.715822	447.198474	-17.013056	11.350318	20.451743
5.760000	814.301444	436.071204	798.414800	446.157207	-15.886643	10.086003	18.817887
5.800000	813.133979	436.534628	797.893266	445.349318	-15.240714	8.814690	17.606195
5.840000	814.026741	431.016357	798.218118	445.147801	-15.808622	14.131444	21.204015
5.880000	814.793388	426.557885	799.912429	445.866085	-14.880959	19.308200	24.377234
5.920000	815.228908	421.803930	800.314556	446.503316	-14.914352	24.699387	28.853034
5.960000	816.612783	416.419918	799.943318	446.716206	-16.669466	30.296288	34.579418
6.000000	817.668829	413.131200	799.838059	446.863374	-17.830770	33.732174	38.154894
6.040000	818.055449	409.584516	801.021465	447.550225	-17.033984	37.965708	41.611917
