etime(s)	ex	ey	tx	ty	dx	dy	ds
0.000000	581.193926	632.027917	583.978384	564.322789	2.784457	-67.705128	67.762361
0.033333	599.013092	660.312162	586.239594	568.216145	-12.773497	-92.096017	92.977624
0.066667	597.106588	646.597111	587.187724	570.155762	-9.918864	-76.441349	77.082188
0.100000	594.104148	659.214416	587.994293	569.007255	-6.109856	-90.207161	90.413839
0.133333	610.120906	646.008757	589.128962	565.552703	-20.991944	-80.456054	83.149493
0.166667	463.472382	701.303694	589.643260	560.745103	126.170878	-140.558591	188.880406
0.200000	477.829766	918.184978	590.362417	556.892989	112.532651	-361.291989	378.411812
0.233333	685.410186	1042.992559	589.023732	552.707427	-96.386453	-490.285132	499.669750
0.266667	600.546832	665.399516	588.129615	551.298062	-12.417217	-114.101454	114.775124
0.300000	588.485233	633.218530	586.923090	551.757363	-1.562143	-81.461168	81.476144
0.333333	587.583098	649.068748	586.603946	554.086747	-0.979152	-94.982001	94.987048
0.366667	587.750150	647.991997	587.216749	557.430241	-0.533401	-90.561756	90.563327
0.400000	586.442271	652.387066	587.644076	560.483373	1.201805	-91.903693	91.911551
0.433333	587.132798	652.668162	588.717324	563.525685	1.584526	-89.142477	89.156559
0.466667	593.645666	657.441476	588.021090	563.188909	-5.624576	-94.252566	94.420242
0.500000	596.270341	657.322086	587.731423	561.205830	-8.538918	-96.116256	96.494807
0.533333	596.199018	656.027004	586.695356	557.492542	-9.503662	-98.534462	98.991716
0.566667	594.303328	653.023910	585.927867	554.849323	-8.375461	-98.174588	98.531203
0.600000	593.904852	650.727414	585.708508	555.235132	-8.196344	-95.492282	95.843393
0.633333	593.194898	651.663479	585.356986	558.462786	-7.837913	-93.200694	93.529686
0.666667	592.120484	654.677998	586.012416	564.345498	-6.108068	-90.332500	90.538771
0.700000	592.556173	659.458083	585.507671	568.527399	-7.048502	-90.930684	91.203458
0.733333	592.097254	662.713560	586.227826	571.541697	-5.869428	-91.171863	91.360598
0.766667	592.512675	666.122539	586.733921	571.670443	-5.778754	-94.452095	94.628708
0.800000	593.587397	666.855988	587.284564	569.969414	-6.302833	-96.886573	97.091368
0.833333	594.294681	666.012955	587.793090	567.206919	-6.501590	-98.806036	99.019712
0.866667	595.379944	663.264868	588.038645	563.101644	-7.341298	-100.163224	100.431898
0.900000	596.252503	660.054857	589.738052	558.850303	-6.514450	-101.204554	101.414002
0.933333	597.738179	655.815607	590.437099	553.255676	-7.301080	-102.559931	102.819479
0.966667	598.388319	652.299325	591.654779	550.490296	-6.733540	-101.809029	102.031461
1.000000	598.300616	650.024478	591.557511	550.203535	-6.743105	-99.820943	100.048439
1.033333	599.004680	649.517346	590.866246	552.023349	-8.138435	-97.493997	97.833090
1.066667	598.323074	650.010607	590.127189	554.701245	-8.195885	-95.309362	95.661105
1.100000	597.979464	651.556008	589.170291	556.940659	-8.809173	-94.615348	95.024553
1.133333	597.893853	653.785196	589.307705	559.288740	-8.586148	-94.496456	94.885732
1.166667	597.667086	655.318339	587.972517	559.383321	-9.694569	-95.935018	96.423609
1.200000	598.051679	656.124310	587.189106	559.661303	-10.862573	-96.463008	97.072691
1.233333	595.441306	656.921043	585.956885	558.081590	-9.484421	-98.839454	99.293463
1.266667	594.255549	655.417700	585.721838	555.323714	-8.533711	-100.093986	100.457107
1.300000	594.200755	653.005046	587.200534	554.364862	-7.000221	-98.640184	98.888265
1.333333	594.603685	652.735103	589.559506	556.613916	-5.044178	-96.121187	96.253448
1.366667	596.594640	652.970530	593.077741	560.688837	-3.516899	-92.281693	92.348684
1.400000	599.870307	655.775962	594.753437	561.665330	-5.116870	-94.110632	94.249634
1.433333	601.146483	657.253518	596.288076	563.702717	-4.858407	-93.550801	93.676873
1.466667	602.122696	656.663047	595.385611	569.241678	-6.737085	-87.421368	87.680579
1.500000	601.981789	660.501990	591.948553	577.971313	-10.033236	-82.530677	83.138309
1.533333	599.984035	667.156272	587.167525	586.649510	-12.816511	-80.506762	81.520560
1.566667	595.826393	672.903036	582.288702	596.647272	-13.537691	-76.255764	77.448116
1.600000	590.783679	678.649722	579.047135	613.322404	-11.736543	-65.327318	66.373225
1.633333	587.939762	691.740452	575.109412	628.661858	-12.830350	-63.078594	64.370234
1.666667	586.460759	705.652053	574.170887	633.026551	-12.289872	-72.625502	73.658024
1.700000	584.407721	713.395635	576.568073	624.410900	-7.839649	-88.984735	89.329408
1.733333	583.684503	706.790045	581.768073	611.575757	-1.916429	-95.214288	95.233572
1.766667	588.875856	697.930676	586.282305	593.799315	-2.593551	-104.131362	104.163655
1.800000	592.095307	689.437652	586.503548	568.847616	-5.591760	-120.590036	120.719611
1.833333	592.256007	671.734843	583.510197	549.905219	-8.745810	-121.829624	122.143139
1.866667	589.617100	658.465926	577.963615	542.238170	-11.653484	-116.227756	116.810509
1.900000	583.784754	656.435750	575.406646	536.102653	-8.378108	-120.333097	120.624405
1.933333	578.172913	649.831003	574.610645	524.579750	-3.562268	-125.251253	125.301900
1.966667	580.148373	635.532884	573.667479	523.583361	-6.480894	-111.949524	112.136960
2.000000	579.800079	633.175190	570.634341	543.615898	-9.165738	-89.559291	90.027093
2.033333	578.984932	645.024296	563.446268	578.356694	-15.538664	-66.667602	68.454505
2.066667	576.447296	663.401292	553.048990	622.563756	-23.398307	-40.837537	47.065753
2.100000	568.142423	693.754814	542.479052	663.656786	-25.663371	-30.098029	39.553760
2.133333	558.681611	732.876050	542.781310	684.382849	-15.900302	-48.493201	51.033422
2.166667	552.688189	747.596035	553.698474	677.815039	1.010285	-69.780996	69.788309
2.200000	556.794870	741.659740	566.835926	662.586351	10.041056	-79.073389	79.708367
2.233333	567.124132	737.271424	575.003199	650.875045	7.879068	-86.396379	86.754908
2.266667	574.848283	734.224198	578.209687	636.899980	3.361404	-97.324218	97.382249
