etime(s)	ex	ey	tx	ty	dx	dy	ds
0.000000	614.245883	639.055338	592.907651	539.584859	-21.338232	-99.470478	101.733457
0.033333	610.981127	639.435576	589.204233	540.928836	-21.776894	-98.506740	100.885138
0.066667	607.330352	641.605455	584.914678	541.935010	-22.415675	-99.670445	102.159973
0.100000	603.925375	642.442332	581.413286	542.396499	-22.512089	-100.045832	102.547368
0.133333	599.605691	641.498341	576.485249	539.661270	-23.120442	-101.837071	104.428654
0.166667	594.475703	639.422805	571.340150	537.540144	-23.135553	-101.882661	104.476459
0.200000	589.422910	638.554419	564.590896	537.258715	-24.832014	-101.295704	104.295008
0.233333	581.976088	639.720133	556.386580	539.920680	-25.589508	-99.799453	103.027927
0.266667	573.442856	641.976668	546.495028	544.178006	-26.947828	-97.798662	101.443402
0.300000	563.676690	646.327245	534.005823	547.946363	-29.670868	-98.380882	102.757765
0.333333	551.441083	650.314177	520.592989	551.459415	-30.848094	-98.854762	103.556115
0.366667	536.795219	651.652860	504.450345	551.817932	-32.344874	-99.834928	104.943812
0.400000	521.359209	651.539002	487.253432	551.198333	-34.105777	-100.340669	105.978554
0.433333	504.685651	650.702257	469.387105	549.904613	-35.298546	-100.797645	106.799590
0.466667	488.678775	652.780899	453.734843	549.768655	-34.943931	-103.012244	108.777759
0.500000	475.800820	653.933526	441.486156	549.675028	-34.314663	-104.258497	109.760332
0.533333	465.176122	652.410781	431.022829	547.551947	-34.153293	-104.858834	110.280653
0.566667	456.694772	650.169889	423.152132	545.746480	-33.542640	-104.423410	109.678426
0.600000	451.016518	649.579882	415.502346	544.914397	-35.514173	-104.665485	110.526559
0.633333	443.343268	649.753514	409.362945	546.982730	-33.980323	-102.770784	108.242766
0.666667	436.933294	651.142322	403.178150	547.761447	-33.755145	-103.380875	108.752081
0.700000	431.960784	651.309205	398.603037	545.548546	-33.357747	-105.760659	110.896602
0.733333	428.710741	647.434361	396.282973	541.627916	-32.427768	-105.806445	110.664195
0.766667	427.877191	644.512337	394.767078	538.886838	-33.110113	-105.625499	110.693386
0.800000	428.453539	643.592259	394.285666	541.298392	-34.167872	-102.293866	107.849333
0.833333	427.365177	647.333998	392.100260	546.795477	-35.264917	-100.538521	106.543928
