etime(s)	ex	ey	tx	ty	dx	dy	ds
0.000000	625.236595	649.030099	604.908449	562.644992	-20.328146	-86.385108	88.744692
0.033333	625.812282	649.226071	604.660579	562.204864	-21.151703	-87.021207	89.554927
0.066667	625.913401	649.330679	605.520939	562.713703	-20.392462	-86.616976	88.985129
0.100000	626.589483	648.921584	605.880197	562.517281	-20.709286	-86.404303	88.851439
0.133333	626.678743	649.345412	606.463403	562.200945	-20.215340	-87.144467	89.458471
0.166667	627.730315	649.355454	607.416189	561.997989	-20.314126	-87.357465	89.688296
0.200000	628.136302	649.658500	607.985237	561.476067	-20.151065	-88.182433	90.455552
0.233333	628.776822	650.332689	609.327795	562.016952	-19.449027	-88.315737	90.431930
0.266667	629.821099	649.466628	609.187930	561.489997	-20.633169	-87.976631	90.363794
0.300000	630.580049	650.973646	610.028057	561.837110	-20.551993	-89.136536	91.475168
0.333333	631.089314	650.959864	610.547833	561.864086	-20.541482	-89.095778	91.433091
0.366667	631.427873	651.690019	611.231705	562.351222	-20.196168	-89.338797	91.593154
0.400000	631.412370	652.043337	611.835759	563.094871	-19.576611	-88.948465	91.077293
0.433333	630.729510	652.795337	611.627288	563.179892	-19.102222	-89.615445	91.628723
0.466667	630.351837	653.408948	612.079294	564.038548	-18.272543	-89.370399	91.219264
0.500000	630.019821	654.327961	611.222082	563.831865	-18.797739	-90.496096	92.427801
0.533333	630.160980	653.903078	611.503716	564.436994	-18.657264	-89.466084	91.390775
0.566667	630.693684	653.590842	611.686622	564.223011	-19.007062	-89.367831	91.366721
0.600000	631.407351	653.399717	612.066778	563.957245	-19.340573	-89.442472	91.509636
0.633333	630.566939	653.806042	612.279587	563.974950	-18.287351	-89.831091	91.673618
0.666667	630.143919	652.942992	611.622639	563.572890	-18.521280	-89.370102	91.269124
0.700000	630.084752	652.186588	611.734740	563.691153	-18.350012	-88.495436	90.377901
0.733333	629.514604	651.316593	610.797882	562.164627	-18.716722	-89.151966	91.095492
0.766667	627.687098	650.199260	610.423920	561.444013	-17.263178	-88.755248	90.418534
0.800000	626.850228	650.348021	609.370883	560.482212	-17.479345	-89.865808	91.549937
0.833333	625.998388	648.837099	608.024419	559.741537	-17.973969	-89.095562	90.890498
0.866667	624.127942	647.949241	606.442167	558.902949	-17.685775	-89.046291	90.785619
0.900000	621.926706	648.140298	603.768820	557.616604	-18.157886	-90.523693	92.326854
0.933333	619.321137	648.488356	601.449145	557.851575	-17.871992	-90.636781	92.382002
0.966667	614.546767	649.171802	597.283538	557.487183	-17.263230	-91.684619	93.295705
1.000000	608.863162	649.624881	592.098127	558.104387	-16.765036	-91.520494	93.043362
1.033333	600.177902	652.020411	584.397241	558.730229	-15.780662	-93.290182	94.615471
1.066667	587.618408	653.679302	574.286652	560.699162	-13.331756	-92.980139	93.931049
1.100000	572.351121	656.923252	560.856649	563.510808	-11.494472	-93.412444	94.116989
1.133333	553.214499	659.626893	542.440506	565.441935	-10.773994	-94.184958	94.799184
1.166667	533.176136	663.125463	521.763210	567.752089	-11.412926	-95.373374	96.053815
1.200000	512.467241	664.844397	499.191961	568.702261	-13.275280	-96.142136	97.054332
1.233333	492.248308	665.351298	477.723334	569.965707	-14.524974	-95.385590	96.485158
1.266667	472.881700	666.095484	456.361695	570.112830	-16.520005	-95.982654	97.393944
1.300000	455.571474	667.599963	436.119684	570.542942	-19.451791	-97.057021	98.987057
1.333333	438.898868	670.106024	417.453074	571.306975	-21.445794	-98.799049	101.099823
1.366667	425.030525	669.189561	399.712909	570.234900	-25.317615	-98.954661	102.142090
1.400000	413.311788	666.222084	385.355560	568.017809	-27.956228	-98.204275	102.105976
1.433333	406.217949	667.218455	373.918790	565.043127	-32.299158	-102.175328	107.158916
1.466667	404.663436	667.465941	368.506564	565.701934	-36.156872	-101.764007	107.996447
1.500000	406.143493	667.109711	367.674726	567.174515	-38.468767	-99.935196	107.083563
1.533333	412.599252	665.939588	371.486768	566.588627	-41.112484	-99.350961	107.521392
1.566667	420.548712	663.887832	378.843773	564.292811	-41.704939	-99.595021	107.974395
1.600000	429.451257	664.142610	387.662149	562.911254	-41.789108	-101.231355	109.517656
1.633333	439.691206	664.529719	398.641548	564.773243	-41.049659	-99.756476	107.872281
1.666667	451.785431	665.849192	409.830490	566.292417	-41.954941	-99.556775	108.035959
1.700000	466.309082	665.304501	423.806698	567.717639	-42.502384	-97.586862	106.440821
1.733333	480.607932	660.818755	438.817648	566.016090	-41.790285	-94.802666	103.604890
1.766667	497.035569	652.945789	454.860817	560.310375	-42.174752	-92.635414	101.784231
1.800000	512.365593	646.582552	471.258423	552.486433	-41.107170	-94.096119	102.683393
1.833333	527.647178	640.555548	487.375838	545.303306	-40.271339	-95.252242	103.415523
1.866667	542.918353	635.564825	504.266962	540.545808	-38.651391	-95.019017	102.579451
1.900000	557.296490	631.864135	519.551871	534.622938	-37.744618	-97.241196	104.309666
1.933333	569.814650	626.375567	534.809104	529.302230	-35.005547	-97.073337	103.192156
1.966667	582.346778	620.988986	548.622938	523.534969	-33.723840	-97.454017	103.124113
2.000000	594.165648	614.884793	561.522906	516.758435	-32.642742	-98.126358	103.413397
2.033333	601.207060	607.641921	572.520119	508.916711	-28.686941	-98.725210	102.808597
2.066667	607.749292	603.684791	581.024813	501.417314	-26.724479	-102.267476	105.701629
2.100000	614.252940	601.108292	589.002595	497.151609	-25.250345	-103.956684	106.979307
2.133333	621.093121	600.062832	595.783455	493.812393	-25.309666	-106.250439	109.223326
2.166667	626.822068	599.822938	603.036164	492.771201	-23.785904	-107.051737	109.662408
2.200000	631.041614	603.079575	608.683222	492.907868	-22.358392	-110.171707	112.417538
2.233333	632.582996	600.389770	612.936261	494.660619	-19.646735	-105.729151	107.539051
2.266667	635.071823	609.676866	615.216553	497.208845	-19.855270	-112.468021	114.207213
