etime(s)	ex	ey	tx	ty	dx	dy	ds
0.000000	574.652209	691.698028	577.008503	617.894155	2.356294	-73.803874	73.841478
0.033333	575.790369	692.302421	577.846227	618.534202	2.055858	-73.768218	73.796860
0.066667	576.179235	693.097564	579.247465	619.968382	3.068231	-73.129182	73.193519
0.100000	578.316757	694.546369	578.575819	619.926313	0.259062	-74.620056	74.620505
0.133333	582.767901	696.499416	577.714909	621.380243	-5.052992	-75.119173	75.288929
0.166667	581.132944	697.832902	575.568112	623.498797	-5.564831	-74.334105	74.542112
0.200000	578.816420	697.815870	573.295240	626.551056	-5.521180	-71.264813	71.478368
0.233333	577.144705	702.055901	571.660482	629.558350	-5.484223	-72.497551	72.704687
0.266667	574.922027	703.684993	570.582320	631.466306	-4.339707	-72.218687	72.348959
0.300000	573.614073	705.368013	571.183165	633.904007	-2.430907	-71.464006	71.505339
0.333333	573.678060	706.914729	570.974467	634.929692	-2.703593	-71.985037	72.035790
0.366667	572.434210	708.463013	572.086016	636.899410	-0.348194	-71.563603	71.564450
0.400000	574.749306	708.886140	573.105588	638.343626	-1.643717	-70.542515	70.561662
0.433333	575.622100	710.158126	574.135293	639.897936	-1.486807	-70.260191	70.275920
0.466667	575.562392	710.533788	574.697749	641.548839	-0.864643	-68.984949	68.990367
0.500000	576.025480	711.689765	574.177316	642.284252	-1.848163	-69.405514	69.430116
0.533333	577.318236	712.585429	574.116282	642.952596	-3.201954	-69.632833	69.706412
0.566667	575.980856	711.747376	572.613099	641.145621	-3.367757	-70.601755	70.682031
0.600000	574.983302	711.003350	572.244135	639.596557	-2.739168	-71.406793	71.459311
0.633333	574.623990	709.697709	571.980446	637.247956	-2.643544	-72.449753	72.497966
0.666667	574.196515	708.834895	572.675102	634.734281	-1.521413	-74.100614	74.116231
0.700000	574.425284	706.234752	574.437938	632.070729	0.012654	-74.164023	74.164025
0.733333	575.316120	704.024407	576.271342	628.669713	0.955222	-75.354694	75.360748
0.766667	576.714800	701.220144	578.531834	625.874820	1.817033	-75.345324	75.367231
0.800000	578.331555	698.417726	578.533912	621.529423	0.202357	-76.888303	76.888569
0.833333	579.683861	694.857918	579.022754	618.513456	-0.661108	-76.344462	76.347325
0.866667	580.253777	692.488695	579.595785	615.406060	-0.657991	-77.082635	77.085443
0.900000	580.448325	690.305510	581.122074	612.329581	0.673749	-77.975929	77.978840
0.933333	580.910098	688.135893	583.461348	609.557422	2.551250	-78.578472	78.619877
0.966667	582.580655	684.882114	586.020887	607.602667	3.440232	-77.279447	77.355983
1.000000	586.386099	681.735219	590.030750	608.626832	3.644650	-73.108387	73.199179
1.033333	588.012439	680.878948	592.731400	609.853038	4.718961	-71.025910	71.182501
